机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
110	上海新泰高新技术研究与发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	1300000	47948.14	-374307.58	0	973640.56	0		-973640.56
111	上海明德公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	57313.7	0	0		0	0	0	0	57313.7	206029.46	18791	-34173.03	0	190647.43	0		-133333.73
112	上海曙光中医药研究发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2182500	0	0		0	0	0	0	2182500	962020.86	46239.4	0	0	1008260.26	0		1174239.74
114	上海木兰教育基金会	2013	4008	0	0		0	0	0	323298.11	327306.11	252000	28062	0	0	280062	0		47244.11	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
115	上海民建扶帮公益基金会	2013	6595331	0	0		0	0	0	0	6595331	6228974.7	0	0	0	6228974.7	0		366356.3	7182191	0	0		0	0	108269.94	83851.85	7374312.79	3562300	42479.16	-35199.94	0	3569579.22	0		3804733.57
116	上海民生公益基金会	2013	245572.1	0	0		0	0	0	0	245572.1	269730.5	0	0	0	269730.5	0		-24158.4	2815153.15	0	0		0	0	-150506.87	60000	2724646.28	2367259.29	106838.68	-812957.33	5429.89	1666570.53	0		1058075.75
117	上海民生艺术基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	452000000	0	0		0	0	0	0	452000000	37680000	137183	807.02	0	37817990.02	0		414182009.98
118	上海水资源保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4011520.54	0	0		0	0	0	0	4011520.54	1639633.5	676726.37	-6730.45	0	2309629.42	0		1701891.12
119	上海汇添富公益基金会	2013	4334926.86	0	0		0	0	319444.46	0	4654371.32	968166.75	0	0	0	968166.75	0		3686204.57	72250	0	0		0	0	707437.46	918186.34	1697873.8	1613937.55	132614.6	0	0	1746552.15	0		-48678.35
121	上海汤臣慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2700000	0	0		0	0	0	4126.38	2704126.38	475000	7025.9	0	555.5	482581.4	0		2221544.98
122	上海汽车工业教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	1840300	11171.44	1851471.44	1686675.74	171017.19	0	0	1857692.93	0		-6221.49
123	上海汽车工业科技发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	3494385.25	43742.34	3538127.59	3100000	105477.2	0	-162903.81	3042573.39	0		495554.2
124	上海沪利历史建筑和都市改造基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	35530.7	47139	-1000.82	0	81668.88	0		-81668.88
125	上海浦东新区社会发展基金会	2013	14783524.6	0	0		0	0	0	0	14783524.6	14783524.6	0	0	0	14783524.6	0		0	647150	0	0		0	0	2119070.91	2501768.26	5267989.17	533125.1	1002473.38	62094.7	14305.8	1611998.98	0		3655990.19
126	上海浦发公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1179000	0	0		0	0	1683834.31	0	2862834.31	2402361.5	101081.18	-96108.21	446744.48	2854078.95	0		8755.36
127	上海海事大学教育发展基金会	2013	2489769.12	0	0		0	0	0	35050.48	2524819.6	550000	4421.5	0	0	554421.5	0		1970398.1	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
128	上海海洋大学教育发展基金会	2013	2731168.7	0	0		0	0	0	0	2731168.7	990000	0	0	0	990000	0		1741168.7	870300	0	0		0	0	0	0	870300	0	7094	-20564.19	0	-13470.19	0		883770.19
129	上海淑德公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	600000	0	0		0	0	0	30701.69	630701.69	50467	20617	0	361.6	71445.6	0		559256.09
130	上海特殊关爱基金会	2013	1696513.96	0	0		0	0	0	0	1696513.96	1958049.46	0	0	0	1958049.46	0		-261535.5	3800	0	0		0	0	2000000	21127.1	2024927.1	198044	188300.5	1710.3	0	388054.8	0		1636872.3
131	上海现代服务业发展研究基金会	2013	8586339.3	0	0		0	0	0	651.34	8586990.64	4200172.19	19658	0	1020000	5239830.19	0		3347160.45	293400	0	540000		0	0	1224533.33	9828.24	2067761.57	751970	7714	0	0	759684	0		1308077.57
132	上海理工大学教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3091848.2	0	0		0	0	476413.65	0	3568261.85	1871616.6	16560	-82555.12	5177.39	1810798.87	0		1757462.98
133	上海电力学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1132507.76	0	0		0	0	0	0	1132507.76	1182126	27350	-170137.89	33	1039371.11	0		93136.65
134	上海百马慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	500000	0	0		0	0	0	0	500000	236200	53408.6	484.93	0	290093.53	0		209906.47
135	上海盛立公益基金会	2013	136779.5	0	0		0	0	0	0	136779.5	50000	0	0	0	50000	0		86779.5	414968	13500	207705.9		0	0	0	0	636173.9	227969.1	20299.46	-1399.76	0	246868.8	0		389305.1
136	上海真爱梦想公益基金会	2013	51822454.46	0	0		0	455000	0	0	52277454.46	0	0	0	0	0	43804298.17		8473156.29	5702177.48	0	0		0	0	2352572.58	-6201.6	8048548.46	33905324.59	1601094.27	819238.69	23649.88	36349307.43	-43804298.17		15503539.2
137	上海科技发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	636000	0	9835000		0	0	22993475	42416.76	33506891.76	25409101.5	1528023.33	47411.61	0	26984536.44	0		6522355.32
138	上海科普教育发展基金会	2013	419002	0	0		0	0	0	0	419002	461603	0	0	0	461603	2012571.94		-2055172.94	172183.9	0	0		0	0	0	11079264.74	11251448.64	7096870.05	292680.71	-38612.9	0	7350937.86	-2012571.94		7743416.62
139	上海立信会计学院潘序伦教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	256200	0	0		0	0	0	4910.29	261110.29	200025	2051	0	0	202076	0		59034.29
140	上海第一财经公益基金会	2013	34794	0	0		0	0	0	0	34794	0	0	0	0	0	0		34794	2000000	0	0		0	0	0	7156.52	2007156.52	0	0	0	30	30	0		2007126.52
141	上海美丽心灵社区公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	641646.8	0	0		0	0	0	37271.33	678918.13	872251.82	52961.71	0	0	925213.53	0		-246295.4
142	上海联劝公益基金会	2013	22191671.54	0	20268.5		0	355671.9	0	0	22567611.94	0	0	0	0	0	19571301.11		2996310.83	842985.72	0	65731.5		0	0	0	375128.91	1283846.13	19290783.63	1900856.2	58922.36	0	21250562.19	-19571301.11		-395414.95
143	上海联和新泰战略研究与发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	100000000	0	0		0	0	0	0	100000000	610000	41877.52	-335086.3	0	316791.22	0		99683208.78
144	上海能近公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1625394	0	0		0	0	0	0	1625394	761458.5	34465.76	-44904.58	0	751019.68	0		874374.32
145	上海视觉艺术学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	80099063.93	0	0		0	0	0	54434.5	80153498.43	1438000	24708.4	1675	0	1464383.4	0		78689115.03
147	上海郑桓公文化研究基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	350000	44859	0	693.43	395552.43	0		-395552.43
148	上海金山卫镇为民大病重病帮扶基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	400000	321.69	400321.69	380000	32863.5	0	0	412863.5	0		-12541.81
149	上海钟笑炉集邮基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		255583	0	0	7626	263209	81435	45224	0	0	126659	0		136550
150	上海长江出版交流基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	980000	0	0		0	0	10849.32	0	990849.32	1150000	5500	-98009.83	0	1057490.17	0		-66640.85
151	上海阎宝航社会公益基金会	2013	81540.51	0	0		0	4000000	0	0	4081540.51	5580495.02	0	0	0	5580495.02	0		-1498954.51	96381	0	0		0	0	0	0	96381	0	27559.96	2384.93	0	29944.89	0		66436.11
152	上海阮仪三城市遗产保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1017527.3	21540	0		0	0	0	27113.89	1066181.19	609594	90936.66	0	868.5	701399.16	0		364782.03
153	上海阳光公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	17357.76	-38378.18	0	-21020.42	0		21020.42
154	上海韩哲一教育扶贫基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1526960	0	0		0	0	0	107312.04	1634272.04	1428960	156775.74	0	0	1585735.74	0		48536.3
155	上海颜德馨中医药基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	600000	0	0		0	0	-15084.99	0	584915.01	492617.33	40800	-124973.75	0	408443.58	0		176471.43
158	东北师大附中教育发展基金会	2013	5120000	0	0		0	0	0	0	5120000	178600	0	0	0	178600	0		4941400	4480000	0	0		0	0	0	32779.93	4512779.93	1985624	12478.1	0	0	1998102.1	0		2514677.83
159	东北师范大学教育基金会	2013	4096011.95	0	0		0	0	0	0	4096011.95	2318775.24	0	0	0	2318775.24	0		1777236.71	10000	0	0		0	0	0	23905.35	33905.35	115600	24706	0	0	140306	0		-106400.65
160	东南大学成贤学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	9019800	0	0		0	0	0	15693.94	9035493.94	5531028.63	8413.7	0	0	5539442.33	0		3496051.61
161	东南大学教育基金会	2013	21958374.81	0	0		0	0	0	0	21958374.81	16235267.04	0	0	0	16235267.04	0		5723107.77	10727002.12	0	0		0	0	0	10488566.5	21215568.62	21010000	733753.65	773532.99	0	22517286.64	0		-1301718.02
162	东台市慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	5921881.56	0	0		0	0	0	135498.66	6057380.22	3494876.2	17322.08	0	0	3512198.28	0		2545181.94
163	东台市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	1000000	0	56100	1056100	0	8980	0	34800	43780	0		1012320
164	东台市阳光助残基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1595600	0	0		0	50000	0	386.14	1645986.14	1276160	98193.5	28409.92	7075.2	1409838.62	0		236147.52
165	东安县教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1817883.7	0	0		0	0	20250	7941.33	1846075.03	615918.8	58126	0	10135	684179.8	0		1161895.23
166	东海县见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	250000	3287.9	253287.9	49600	0	0	0	49600	0		203687.9
167	东莞市东莞理工学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	5698547	0	0		0	0	3300000	1929.05	9000476.05	2732508.73	239942.79	42271.29	0	3014722.81	0		5985753.24
168	东莞市医疗救济基金会	2013	0	0	5300000		0	0	0	0	5300000	2955079	0	0	0	2955079	0		2344921	3000700	0	0		0	0	7767000	44746.66	10812446.66	9929952	530849.88	0	0	10460801.88	0		351644.78
169	东莞市残疾人福利基金会	2013	0	0	0		0	100000	0	0	100000	825744.46	0	0	0	825744.46	0		-725744.4	1577013.1	0	0		0	0	512421.92	116741.49	2206176.51	1446137	117897.44	130369	701	1695104.44	0		511072.07
170	东莞市沙田教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	512081.56	0	0		0	1497415	631990.41	0	2641486.97	240200	46848.6	0	7120	294168.6	0		2347318.37
171	东莞市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	8980000	9881.3	8989881.3	6194632	431483.92	0	0	6626115.92	0		2363765.38
172	东营市见义勇为基金会	2013	0	0	0		0	0	0	400000	400000	0	0	0	0	0	0		400000	0	0	0		0	0	0	305016.55	305016.55	269332.08	35983.86	0	0	305315.94	0		-299.39
174	东阳市社会治安综合治理基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	72999.35	268.91	73268.26	24000	790	0	0	24790	0		48478.26
175	东风公益基金会	2013	19632080	0	0		0	0	0	0	19632080	20632080	0	0	0	20632080	0		-1000000	14000000	0	0		0	0	0	748667.49	14748667.49	6839600	0	0	707	6840307	0		7908360.49
176	中关村教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3000000	0	0		0	0	0	11048.55	3011048.55	3000000	9468.52	0	0	3009468.52	0		1580.03
177	中兴通讯公益基金会	2013	1097001.97	0	0		0	0	0	0	1097001.97	3368716	0	0	0	3368716	0		-2271714.03	51505000	0	0		0	0	1598105.72	209190.89	53312296.61	634585	391806.43	0	1402.32	1027793.75	0		52284502.86
178	中华健康快车基金会	2013	300000	0	0		0	760000	0	0	1060000	0	0	0	0	0	1060000		0	53354231.13	0	0		0	0	0	387336.55	53741567.68	20505736.64	630095.53	1889326.07	16721.8	23041880.04	-1060000		31759687.64
179	中华全国体育基金会	2013	57023705.73	0	0		0	20000000	26421285.59	0	103444991.32	0	0	0	0	0	9179707.89		94265283.43	6011381.61	0	0		0	0	0	2031426.95	8042808.56	23044410.6	1772392.71	369645	5205687.29	30392135.6	-9179707.89		-13169619.15
180	中华农业科教基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	296778.55	0	0		0	0	15888202.81	159792.26	16344773.62	8568087	3022891.78	0	16181.9	11607160.68	0		4737612.94
181	中华同心温暖工程基金会	2013	27752836.6	0	0		0	0	0	0	27752836.6	0	0	0	0	0	15470826.6		12282010	4301000	0	0		0	0	141380.82	110078.69	4552459.51	20250326.6	493193.82	0	0	20743520.42	-15470826.6		-720234.31
182	中华国际医学交流基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	27362881.8	8427009.14	0		0	0	67961.16	76845.29	35934697.39	31983870.69	861549.01	1839.25	96505.67	32943764.62	0		2990932.77
183	中华国际科学交流基金会	2013	9020027.5	0	0		0	0	0	780792.18	9800819.68	4000000	0	0	0	4000000	0		5020027.5	0	0	0		0	0	0	0	0	3737731.56	724789.78	0	9800	4472321.34	0		-3691529.16
184	中华少年儿童慈善救助基金会	2013	71968489.98	0	0		0	0	0	0	71968489.98	74343481.79	0	377236.9	0	74720718.69	1499492.32		-4251721.03	6896400.13	0	0		0	0	3266949.63	74152.07	10237501.83	7083621.36	3147080.25	0	0	10230701.61	-1499492.32		1506292.54
185	中华思源工程扶贫基金会	2013	156448016.34	0	0		0	0	0	0	156448016.34	0	0	0	0	0	144935275.33		11512741.01	216847.01	0	0		0	0	0	2667635.69	2884482.7	144556838.26	3581534.56	8302.88	0	148146675.7	-144935275.33		-326917.67
186	中华文学基金会	2013	4545320	0	0		0	94000	0	0	4639320	0	0	0	0	0	10268486.74		-5629166.74	0	0	0		0	0	0	27835.27	27835.27	10600234.24	551388.67	43882	0	11195504.91	-10268486.74		-899182.9
187	中华环境保护基金会	2013	58387942.33	0	0		0	0	0	189400	58577342.33	0	0	0	0	0	47879963.14		10697379.19	15849.49	0	0		0	0	0	3102066.09	3117915.58	41672127.9	4582448.26	92605.6	0	46347181.76	-47879963.14		4650696.96
188	中华社会救助基金会	2013	40202397.62	0	0		0	950000	0	0	41152397.62	0	0	0	0	0	32643812.54		8508585.08	1014431.38	0	0		0	0	174450.28	344073.43	1532955.09	31814085.44	1736278.78	2470.62	0	33552834.84	-32643812.54		623932.79
189	中华社会文化发展基金会	2013	15291800	0	0		0	0	0	0	15291800	0	0	0	0	0	15653881.41		-362081.41	1720200	0	0		0	0	1102427.23	3385.66	2826012.89	17404876.41	1711643.3	0	1668.34	19118188.05	-15653881.41		-638293.75
190	中华艺文基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	100000000	0	0		0	0	0	306457.32	100306457.32	19214444.37	4567	0	0	19219011.37	0		81087445.95
191	中华见义勇为基金会	2013	10000	0	0		0	0	0	0	10000	0	0	0	0	0	510000		-500000	17130830	0	0		0	10000000	574400	2756291.64	30461521.64	15877926.06	690026.36	0	0	16567952.42	-510000		14403569.22
193	中南大学教育基金会	2013	32698857.88	0	0		0	0	0	0	32698857.88	15172100	0	0	0	15172100	0		17526757.88	37673600	0	0		0	0	0	5096032.5	42769632.5	0	0	0	12509.5	12509.5	0		42757123
194	中南民族大学教育发展基金会	2013	1512800	0	0		0	0	0	0	1512800	812800	0	0	0	812800	0		700000	20000	0	0		0	0	0	16794.64	36794.64	0	3240	0	0	3240	0		33554.64
195	中南财经政法大学教育发展基金会	2013	1963391.23	0	0		0	0	0	0	1963391.23	1628140.5	0	0	0	1628140.5	0		335250.73	1731700	0	0		0	0	0	19448.03	1751148.03	796866.1	56309.96	0	0	853176.06	0		897971.97
196	中卫市公益慈善基金会	2013	14300	0	0		0	0	0	0	14300	6500	0	0	0	6500	0		7800	4222324.5	0	0		0	0	0	425868.87	4648193.37	5788525	265440.02	19403	0	6073368.02	0		-1425174.65
197	中国下一代教育基金会	2013	102519538.91	0	0		0	950000	0	0	103469538.91	0	0	0	0	0	82794622.3		20674916.61	3579276.87	0	0		0	0	48641.1	395793.33	4023711.3	81418611.89	2135248.2	0	0	83553860.09	-82794622.3		3264473.51
198	中国交响乐发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1234231.85	55200	0		0	0	54421.64	23150.49	1367003.98	7518009.85	529080.66	1726.3	0	8048816.81	0		-6681812.83
199	中国京剧艺术基金会	2013	0	0	0		0	4300000	65814.64	77.21	4365891.85	4185328.61	0	0	0	4185328.61	257012.04		-142263.44	40070	0	0		0	0	0	51269.33	91339.33	176003.68	423020.62	20367.18	0	619391.48	-257012.04		-205225.47
200	中国人口福利基金会	2013	247535644.29	0	0		0	17285000	0	0	264820644.29	0	0	0	0	0	234364675.67		30455968.62	4477247.23	0	56700		0	0	2784556.41	2667594.97	9986098.61	251907925.65	4759087.31	567230.61	0	257234243.57	-234364675.67		-12883469.29
201	中国人寿慈善基金会	2013	12051461.04	0	0		0	0	0	0	12051461.04	0	0	0	0	0	11863000		188461.04	30000000	0	0		0	0	4095875.41	52103.35	34147978.76	30529389.65	33843.47	0	0	30563233.12	-11863000		15447745.64
202	中国人权发展基金会	2013	30161324.76	0	0		0	0	0	0	30161324.76	5548159.4	0	0	0	5548159.4	0		-25386834.64	5266835.91	0	0		0	0	0	70958.3	5337794.21	2068946.91	3579914.19	504760.37	0	6153621.47	0		-815827.26
203	中国企业管理科学基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	740000	0	2994000		0	0	0	345789.18	4079789.18	3801783.68	241597.69	0	0	4043381.37	0		36407.81
204	中国传媒大学南广学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	30082800	0	0		0	0	0	2906398.49	32989198.49	2520138.8	82219.18	155.5	0	2602513.48	0		30386685.01
205	中国保护消费者基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	57054.57		-57054.57	0	0	1217566.03		0	0	0	1955272.05	3172838.08	2635883.09	286083.93	0	21847.26	2943814.28	-57054.57		286078.37
206	中国健康促进基金会	2013	48608491.44	0	0		0	950000	0	0	49558491.44	0	0	0	0	0	38317999.97		11240491.47	0	0	4994325.71		0	0	1873737.97	44097.8	6912161.48	42944753.74	2988850.07	0	764.83	45934368.64	-38317999.97		-704207.19
207	中国儿童少年基金会	2013	320292926.44	0	0		0	0	0	0	320292926.44	0	0	0	0	0	298321079.94		22971846.5	9232106.35	0	0		0	0	0	6830567.07	16062673.42	296345987.59	9604712.36	51588.03	46	306002333.98	-298321079.94		8531419.38
208	中国光华科技基金会	2013	643320815.92	0	3500000		0	760000	0	998587.58	648579403.5	0	0	0	0	0	513878020.61		134701382.89	0	0	0		0	0	8479344.67	0	8479344.67	513878020.61	16228290.33	561746.44	0	530668057.38	-513878020.61		-8310692.1
209	中国光彩事业基金会	2013	169787140.31	0	0		0	0	0	0	169787140.31	102577808.87	0	0	0	102577808.87	0		67209331.44	0	0	0		0	0	0	3948668.72	3948668.72	1606052.5	1442895.48	0	0	3048947.98	0		899720.74
210	中国公安民警英烈基金会	2013	28350000	0	0		0	0	0	443520.93	28793520.93	0	0	0	0	0	17378543.48		11414977.45	531756	0	0		0	0	3000000	2869129.22	6400885.22	22455386.92	463690.3	874691.98	0	23793769.2	-17378543.48		-14340.5
211	中国关心下一代健康体育基金会	2013	5060480	0	0		0	0	0	0	5060480	5515833.16	0	0	0	5515833.16	0		-455353.16	0	0	0		0	0	0	6365.95	6365.95	163893	450618.66	1237.8	3632.84	619382.3	0		-613016.35
212	中国农业大学教育基金会	2013	21309634.24	0	0		0	0	0	673646.49	21983280.73	13160986.49	0	0	0	13160986.49	21131.84		8801162.4	43152	0	0		0	0	849186.41	401436.11	1293774.52	510080	21411.75	0	0	531491.75	-21131.84		783414.61
213	中国出生缺陷干预救助基金会	2013	2790000	0	0		0	0	0	0	2790000	2790000	0	0	0	2790000	0		0	7886300	0	0		0	0	97038.72	20618.12	8003956.84	7667088.02	445369.56	759.9	0	8113217.48	0		-109260.64
214	中国初级卫生保健基金会	2013	246715970.74	0	0		0	0	0	0	246715970.74	0	0	0	0	0	136195601.71		110520369.03	7133625.35	0	0		0	0	966739.74	592328.87	8692693.96	138208321.71	3215697.59	0	0	141424019.3	-136195601.71		3464276.37
215	中国医学基金会	2013	22441876	0	0		0	0	0	0	22441876	20506013.45	0	0	0	20506013.45	2112044.63		-176182.08	115	0	0		0	0	0	118978.33	119093.33	0	836777.74	0	12431.25	849208.99	-2112044.63		1381928.97
216	中国医药卫生事业发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	20000000		-20000000	10000065	0	0		0	0	349315.07	350286.04	10699666.11	22344877.22	1875062	1565.8	5146	24226651.02	-20000000		6473015.09
217	中国华侨公益基金会	2013	61051591.99	0	0		0	0	410400	0	61461991.99	44743506.83	0	0	0	44743506.83	0		16718485.16	0	0	0		0	0	2015655.18	0	2015655.18	0	1080720.12	0	0	1080720.12	0		934935.06
218	中国华夏文化遗产基金会	2013	2760000	0	0		0	0	0	0	2760000	0	0	0	0	0	3520001.66		-760001.66	4010800	0	0		0	0	0	107773.27	4118573.27	8468311.47	157246.39	0	0	8625557.86	-3520001.66		-986982.93
219	中国华文教育基金会	2013	15600000	0	0		0	0	0	0	15600000	0	0	0	0	0	0		15600000	41566580	0	0		0	0	0	2190205.72	43756785.72	43377238.07	2325709.79	180685.37	0	45883633.23	0		-2126847.51
220	中国博士后科学基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	885	0	2512241.55		0	796490000	0	3208658.75	802211785.3	794518623.65	4167490.26	0	965634.75	799651748.66	0		271831796.47
221	中国友好和平发展基金会	2013	34530151.03	0	0		0	0	0	3937500.61	38467651.64	0	0	0	0	0	26283412.76		12184238.88	1695079.46	0	0		0	0	3021397.28	528054.38	5244531.12	31600768.76	1548677.59	21.73	0	33149468.08	-26283412.76		-1621524.2
222	中国发展研究基金会	2013	71389529.93	0	6741347.55		0	982000	0	0	79112877.48	0	0	0	0	0	71325078.46		7787799.02	0	0	0		0	0	1851098.63	1861523.74	3712622.37	53196569.96	2289546.9	26604.05	887361.69	56400082.6	-71325078.46		18637618.23
223	中国古生物化石保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	-5696069.12		5696069.12	1629957	0	11661565.44		0	0	-78212.71	42090.32	13255400.05	8660771.33	326915.16	-78531.79	848.53	8910003.23	5696069.12		-1350672.3
225	中国和平发展基金会	2013	1660861	0	0		0	0	0	0	1660861	660861	0	0	0	660861	0		1000000	1750000	0	0		0	0	25782335.84	153795.98	27686131.82	25320599.82	1257716.47	1974.47	0	26580290.76	0		1105841.06
226	中国国际战略研究基金会	2013	0	0	0		0	0	0	0	0	638374.13	0	0	0	638374.13	0		-638374.13	0	0	0		0	0	0	805000.74	805000.74	930559.22	164456.92	0	48.16	1095064.3	0		-290063.56
227	中国国际文化交流基金会	2013	15142827.84	0	0		0	0	0	0	15142827.84	11180467.84	0	0	0	11180467.84	0		3962360	0	0	0		0	0	34840	860259.59	895099.59	0	332430.46	281687.6	276	614394.06	0		280705.53
228	中国国际问题研究基金会	2013	1666956.8	0	200000		0	0	0	0	1866956.8	0	0	0	0	0	1117277.89		749678.91	4249400	0	0		0	68000	25761.59	578131.04	4921292.63	8250391.5	754832.08	888.45	0	9006112.03	-1117277.89		-2967541.51
229	中国地质大学(武汉)教育发展基金会	2013	4625355.98	0	0		0	0	0	0	4625355.98	3747887.55	0	0	0	3747887.55	0		877468.43	0.02	0	0		0	0	76931.51	102693.11	179624.64	0	5922.7	0	0	5922.7	0		173701.94
230	中国妇女发展基金会	2013	403395535.51	0	0		0	0	0	18483.87	403414019.38	371841329.9	0	0	0	371841329.9	3722869.75		27849819.73	19125768.93	0	0		0	0	0	16383709.25	35509478.18	22455579.62	8320441.25	0	0	30776020.87	-3722869.75		8456327.06
231	中国孔子基金会	2013	3696906.23	0	0		0	0	0	0	3696906.23	1651201.23	0	0	0	1651201.23	0		2045705	860223	0	0		0	400000	0	148898.57	1409121.57	2786632.8	337072.01	0	0	3123704.81	0		-1714583.24
232	中国宋庆龄基金会	2013	137071509.73	0	0		0	0	2030410.71	656250	139758170.44	0	0	0	0	0	0		0	2623704.64	0	0		0	0	8292751.68	37950.2	10954406.52	169859550.56	4650684.12	281858.66	0	174792093.34	0		0
233	中国少年儿童文化艺术基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3873775.98	0	0		0	0	0	2141.38	3875917.36	3787849.66	133957.73	1492.47	0	3923299.86	0		-47382.5
235	中国志愿服务基金会	2013	67991085.1	0	0		0	9511946.5	0	0	77503031.6	0	0	0	0	0	78161501		-658469.4	7993016.46	0	0		0	0	0	417323.32	8410339.78	78161501	667720.7	0	0	78829221.7	-78161501		7742619.08
236	中国扶贫基金会	2013	522350442.84	0	0		0	0	0	0	522350442.84	0	0	0	0	0	334601172.65		187749270.19	2271000	0	0		0	0	22940262.25	5959992.47	31171254.72	322419886.78	11251312.18	69324.6	8446.73	333748970.29	-334601172.65		32023457.08
