机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
706	北京绿谷教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7200	1500	0	5700							
707	北京美新路公益基金会	2013	437231.08	71754	6864	64890	365477.08	0	365477.08	0	0	0	0	0	0	0	0	0		439893.55	427561.32	0	11947.23							
708	北京老舍文艺基金会	2013	214400	214400	0	214400	0	0	0	0	0	0	0	0	0	0	0	0		359975.59	332537.5	11106.96	16331.13							
709	北京联想控股公益基金会	2013	13594424.5	13594424.5	545416.5	13049008	0	0	0	0	0	0	0	0	0	0	0	0		8231534.66	8220345.66	0	10910							
711	北京自然之友公益基金会	2013	2000000	2000000	900000	1100000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
712	北京航空航天大学教育基金会	2013	162820385.55	138679432.86	53473046.7	85206386.16	24140952.69	22834337.76	1306614.93	0	0	0	0	0	0	0	0	0		42088004.65	40263065.02	385740	393526.44							
713	北京艺美公益基金会	2013	1000000	1000000	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0		371860.9	343474	0	28334.9							
714	北京艺能爱心基金会	2013	1697951.02	1697951.02	1520751.02	177200	0	0	0	0	0	0	0	0	0	0	0	0		1099652.68	1007336	46000	36316.68							
715	北京节能与电力技术开发基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		285276.54	272292.54	0	12984							
716	北京苹果慈善基金会	2013	7211247.55	7211247.55	1049697.55	6161550	0	0	0	0	0	0	0	0	0	0	0	0		8797209.48	7962838.42	617690.14	214724.42							
717	北京茅以升科技教育基金会	2013	1981450	1981450	392450	1589000	0	0	0	0	0	0	0	0	0	0	0	0		3139368.61	2896274.86	88683.6	144323.91							
718	北京荷风艺术基金会	2013	2441709.7	2432280.2	100100	2332180.2	9429.5	9429.5	0	0	0	0	0	0	0	0	0	0		1082066.5	668812.4	321846.55	91407.55							
719	北京蔚蓝公益基金会	2013	3500	3500	3500	0	0	0	0	0	0	0	0	0	0	0	0	0		14266375.93	14227140.86	0	39040.6							
720	北京观复文化基金会	2013	776950	776950	0	776950	0	0	0	0	0	0	0	0	0	0	0	0		614303	600000	0	13732							
721	北京詹天佑土木工程科学技术发展基金会	2013	5572000	5572000	0	5572000	0	0	0	0	0	0	0	0	0	0	0	0		2737656.11	2731985.03	0	5595.5							
722	北京语言大学教育基金会	2013	2663050.3	2659050.3	59050.3	2600000	4000	4000	0	0	0	0	0	0	0	0	0	0		301964.21	301764.21	0	200							
723	北京财贸学院校友促进教育基金会	2013	4800	4800	4800	0	0	0	0	0	0	0	0	0	0	0	0	0		1624699.99	424810	28280	61140.5							
724	北京远洋之帆公益基金会	2013	15354626.52	15354626.52	0	15354626.52	0	0	0	0	0	0	0	0	0	0	0	0		8867380.33	6574181.37	0	68896							
725	北京邮电大学教育基金会	2013	3089770	3089770	266650	2823120	0	0	0	0	0	0	0	0	0	0	0	0		3572394.48	3338161.55	113861.5	120371.43							
726	北京郑杭生社会发展基金会	2013	710000	710000	110000	600000	0	0	0	0	0	0	0	0	0	0	0	0		437390.4	430215.8	0	7174.6							
727	北京郭应禄泌尿外科发展基金会	2013	21083.05	21083.05	21083.05	0	0	0	0	0	0	0	0	0	0	0	0	0		287919.5	280015.5	0	7694							
728	北京金榜题名慈善基金会	2013	179486.06	179486.06	179486.06	0	0	0	0	0	0	0	0	0	0	0	0	0		191696.9	180000	0	11671.1							
729	北京金融街慈善基金会	2013	3895884.35	3895884.35	242000	3653884.35	0	0	0	0	0	0	0	0	0	0	0	0		3898809.24	3829570	0	3539.24							
730	北京长林公益基金会	2013	560000	560000	130000	430000	0	0	0	0	0	0	0	0	0	0	0	0		409390.85	371261.55	13532	24597.3							
731	北京长江药学发展基金会	2013	740000	740000	60000	680000	0	0	0	0	0	0	0	0	0	0	0	0		534898.69	348984.1	48339.36	4300							
732	北京长策经济研究基金会	2013	200000	200000	0	200000	0	0	0	0	0	0	0	0	0	0	0	0		808551.78	765039.18	32414.4	11098.2							
733	北京阳光知识产权与法律发展基金会	2013	1210858.3	966600	0	966600	244258.3	0	244258.3	0	0	0	0	0	0	0	0	0		1076206.87	974628.61	72067.04	29511.22							
734	北京阳光老年健康基金会	2013	1222106.5	1222106.5	10200	1211906.5	0	0	0	0	0	0	0	0	0	0	0	0		1364374.22	1245514.3	107887.27	10573.05							
735	北京青少年发展基金会	2013	41859649.44	40879732.54	7954113.88	32925618.66	979916.9	184658	795258.9	0	0	0	0	0	0	0	0	0		37127022.32	35450368.8	1013715.05	508718.54							
736	北京青少年科学基金会	2013	50000.1	50000.1	50000.1	0	0	0	0	0	0	0	0	0	0	0	0	0		1539671.01	1431305.39	44111	63987.61							
737	北京青年创业就业基金会	2013	5000	5000	0	5000	0	0	0	0	0	0	0	0	0	0	0	0		1666863.53	1571355	20371	75113.53							
738	北京非物质文化遗产发展基金会	2013	4000000	4000000	0	4000000	0	0	0	0	0	0	0	0	0	0	0	0		41381.6	25678.4	0	15703.2							
739	北京韩红爱心慈善基金会	2013	38725843.62	38725843.62	5537766.22	33188077.4	0	0	0	0	0	0	0	0	0	0	0	0		19304648.7	18263182.62	512907	401301.68							
740	北京顺峰爱心公益基金会	2013	2000000	2000000	500000	1500000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
741	北京高占祥文化艺术基金会	2013	4720000	4720000	1700000	3020000	0	0	0	0	0	0	0	0	0	0	0	0		4783205.1	4527957.94	218041.24	37205.92							
743	北京龙门慈善基金会	2013	470000	470000	0	470000	0	0	0	0	0	0	0	0	0	0	0	0		483367.6	477259	0	6108.6							
744	北华大学教育基金会	2013	3603500	3603500	26000	3577500	0	0	0	0	0	0	0	0	0	0	0	0		2808132.92	2685582.92	0	122550							
745	北方民族大学教育发展基金会	2013	820000	820000	0	820000	0	0	0	0	0	0	0	0	0	0	0	0		130555	130000	0	555							
746	北流见义勇为慈善基金会	2013	3625800	3625800	3625800	0	0	0	0	0	0	0	0	0	0	0	0	0		2731261.42	2516604	78982	11585.2							
747	北海天宁慈善基金会	2013	21560	21560	1560	20000	0	0	0	0	0	0	0	0	0	0	0	0		387486	258200	30000	99286							
748	华中农业大学教育发展基金会	2013	14702282.5	14702282.5	0	14702282.5	0	0	0	0	0	0	0	0	0	0	0	0		2136882.6	2130783.1	0	6099.5							
749	华中师范大学教育发展基金会	2013	73652390.01	73652390.01	73652390.01	0	0	0	0	0	0	0	0	0	0	0	0	0		35567609.13	35516101.69	31200	20307.44							
750	华中科技大学教育发展基金会	2013	19937755.85	19140947.36	1832864.91	17308082.45	796808.49	0	796808.49	0	0	0	0	0	0	0	0	0		13054590.5	13054217.71	0	372.79							
751	华侨茶业发展研究基金会	2013	906717.73	906717.73	0	906717.73	0	0	0	0	0	0	0	0	0	0	0	0		2609958.86	2367039.29	121850	121069.57							
752	华民慈善基金会	2013	1594549.22	1594549.22	0	1594549.22	0	0	0	0	0	0	0	0	0	0	0	0		29000983.69	26481975.02	1789716.54	594205.88							
753	华润慈善基金会	2013	123922618.4	89250234.69	3459207.16	85791027.53	34672383.71	0	34672383.71	0	0	0	0	0	0	0	0	0		108509579.17	106283294.26	0	159226.4							
754	华阳慈善基金会	2013	196955653.13	196955653.13	421731.49	196533921.64	0	0	0	0	0	0	0	0	0	0	0	0		299474050.19	299433319.38	0	40495.7							
755	华鼎国学研究基金会	2013	11630000	11630000	5000000	6630000	0	0	0	0	0	0	0	0	0	0	0	0		2648408.28	1987922.5	288140	372344.66							
756	南京中医药大学教育发展基金会	2013	26800147.4	26800147.4	18520147.4	8280000	0	0	0	0	0	0	0	0	0	0	0	0		13737526.66	13686030	0	51496.66							
757	南京中国药科大学教育发展基金会	2013	11633309.01	11633309.01	0	11633309.01	0	0	0	0	0	0	0	0	0	0	0	0		9499668	9483000	0	16668							
758	南京交通职业技术学院教育发展基金会	2013	4124700	4124700	2792700	1332000	0	0	0	0	0	0	0	0	0	0	0	0		13701775.8	13696466.5	0	5309.3							
760	南京体育学院体育发展基金会	2013	4190000	4190000	570000	3620000	0	0	0	0	0	0	0	0	0	0	0	0		2498198.5	2493983.5	0	0							
761	南京信息大学教育发展基金会	2013	1058000	1058000	3000	1055000	0	0	0	0	0	0	0	0	0	0	0	0		65273650	65273650	0	0							
762	南京信息职业技术学院教育发展基金会	2013	3040444.2	3040444.2	2924224.2	116220	0	0	0	0	0	0	0	0	0	0	0	0		1063020	1028842	32600	1578							
763	南京儿童医院医学发展医疗救助基金会	2013	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0		329081.5	322912	0	6169.5							
764	南京农业大学教育发展基金会	2013	3757180.28	3757180.28	410000	3347180.28	0	0	0	0	0	0	0	0	0	0	0	0		3420449.27	3409130.17	5000	6319.1							
765	南京化工职业技术学院教育发展基金会	2013	3879568.35	3879568.35	3850000	29568.35	0	0	0	0	0	0	0	0	0	0	0	0		6554663	6500000	0	48423							
766	南京医科大学教育发展基金会	2013	23539941.49	23539941.49	18930000	4609941.49	0	0	0	0	0	0	0	0	0	0	0	0		18492741.5	18488578	0	4163.5							
767	南京外国语学校教育基金会	2013	15480000	15480000	10580000	4900000	0	0	0	0	0	0	0	0	0	0	0	0		11794971	11668021	56850	70100							
768	南京大吉慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		250233	250000	0	233							
769	南京大学教育发展基金会	2013	103288970.07	76748578.12	13771094.57	62977483.55	26540391.95	11714542.86	14825849.09	0	0	0	0	0	0	0	0	0		83994342.09	81501308.5	524785.34	1748596.22							
771	南京审计学院教育发展基金会	2013	58259752.39	58259752.39	769742.39	57490010	0	0	0	0	0	0	0	0	0	0	0	0		24642981	24524350	0	118631							
772	南京工业大学教育发展基金会	2013	30496000	30496000	29470000	1026000	0	0	0	0	0	0	0	0	0	0	0	0		71037520	71026000	0	11520							
773	南京工业职业技术学院教育发展基金会	2013	2628200	2628200	20000	2608200	0	0	0	0	0	0	0	0	0	0	0	0		16048845.86	16008900	0	39945.86							
774	南京工程学院教育发展基金会	2013	26481270	26481270	0	26481270	0	0	0	0	0	0	0	0	0	0	0	0		39035944.1	38880112.3	0	155831.8							
776	南京市中小学幼儿教师奖励基金会	2013	1100000	1100000	0	1100000	0	0	0	0	0	0	0	0	0	0	0	0		1747951	1746074	0	1877							
777	南京市中小学生科技活动基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		909398.5	864268.8	36200	8929.7							
778	南京市六合区见义勇为基金会	2013	200000	200000	0	200000	0	0	0	0	0	0	0	0	0	0	0	0		303502.71	160673	79229.65	63600.06							
779	南京市建邺区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		168667.38	165926	0	2741.38							
780	南京市栖霞区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		109006.98	64000	0	45006.98							
781	南京市残疾人福利基金会	2013	1777400.5	1777400.5	0	1777400.5	0	0	0	0	0	0	0	0	0	0	0	0		2710460.09	2577813.5	0	132646.59							
782	南京市江宁区教育发展基金会	2013	8136000	8136000	0	8136000	0	0	0	0	0	0	0	0	0	0	0	0		3116115.5	3096068.5	18500	1547							
783	南京市江宁区见义勇为基金会	2013	200000	200000	0	200000	0	0	0	0	0	0	0	0	0	0	0	0		303502.71	160673	79229.65	63600.06							
784	南京市法律援助基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		121920	120000	1920	0							
785	南京市浦口区扶贫基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2311376.74	2285699.74	17600	8077							
786	南京市浦口区见义勇为基金会	2013	1600000	1600000	0	1600000	0	0	0	0	0	0	0	0	0	0	0	0		67157.5	29900	0	37257.5							
787	南京市溧水县见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		105100	68700	0	36400							
788	南京市爱心援助特困职工基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		563164.4	550160	0	13004.4							
789	南京市玄武区见义勇为基金会	2013	300000	300000	0	300000	0	0	0	0	0	0	0	0	0	0	0	0		79104.7	56129	0	22975.7							
790	南京市秦淮区见义勇为基金会	2013	300000	300000	0	300000	0	0	0	0	0	0	0	0	0	0	0	0		202166	172900	6163	23103							
791	南京市见义勇为基金会	2013	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0		956080.08	773930.58	0	182149.5							
792	南京市金陵中学教育发展基金会	2013	3955000	3955000	425000	3530000	0	0	0	0	0	0	0	0	0	0	0	0		2048460	2048460	0	0							
793	南京市雨花台区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		209594	162500	7200	39894							
794	南京市高淳区见义勇为基金会	2013	350000	350000	0	350000	0	0	0	0	0	0	0	0	0	0	0	0		93049.2	69500	0	23549.2							
795	南京市鼓楼区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		138741	124715	0	14026							
796	南京市鼓楼教育基金会	2013	90000	90000	0	90000	0	0	0	0	0	0	0	0	0	0	0	0		50	0	0	0							
797	南京师范大学教育发展基金会	2013	38623800.53	38623800.53	460526	38163274.53	0	0	0	0	0	0	0	0	0	0	0	0		14763184.62	14579671.42	0	183513.2							
798	南京师范大学泰州学院教育发展基金会	2013	21465000	21465000	15065000	6400000	0	0	0	0	0	0	0	0	0	0	0	0		12828368.28	12824292.78	0	4075.5							
799	南京师范大学附属中学教育发展基金会	2013	20350370	20350370	10858	20339512	0	0	0	0	0	0	0	0	0	0	0	0		4403470.5	4397014.3	0	6456.2							
800	南京新城市慈善基金会	2013	3630000	3630000	1500000	2130000	0	0	0	0	0	0	0	0	0	0	0	0		1766990	1764990	0	2000							
801	南京晓庄学院教育发展基金会	2013	14190000	14190000	14190000	0	0	0	0	0	0	0	0	0	0	0	0	0		2597200	2587200	0	10000							
802	南京林业大学教育发展基金会	2013	32244551	32244551	3288853.7	28955697.3	0	0	0	0	0	0	0	0	0	0	0	0		3968047.95	3967967.95	0	80							
803	南京柯菲平公益基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
804	南京森林警察学院教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1799755.2	1749098.9	0	50656.3							
805	南京海外工商管理专修学院教育基金会	2013	50604	50604	39604	11000	0	0	0	0	0	0	0	0	0	0	0	0		331189.2	318280	0	12909.2							
806	南京牛首山公益慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
807	南京特殊教育职业技术学院教育发展基金会	2013	987245.98	987245.98	987245.98	0	0	0	0	0	0	0	0	0	0	0	0	0		1064560	1061000	0	3560							
808	南京理工大学教育发展基金会	2013	27950054.54	27950054.54	636574.01	27313480.53	0	0	0	0	0	0	0	0	0	0	0	0		14951785.27	14620653.85	150600	180531.42							
809	南京理工大学泰州科技学院教育发展基金会	2013	13521591.32	13521591.32	13401171.32	120420	0	0	0	0	0	0	0	0	0	0	0	0		6020602	6000000	585	20017							
810	南京理工大学紫金学院教育发展基金会	2013	2110000	2110000	2110000	0	0	0	0	0	0	0	0	0	0	0	0	0		2445680.38	2390700	53979.38	1000							
811	南京航空航天大学教育发展基金会	2013	10518590.3	10512370	10092370	420000	6220.3	6220.3	0	0	0	0	0	0	0	0	0	0		25202436.99	25185926.49	0	16510.5							
812	南京艺术学院教育发展基金会	2013	15675000	15675000	565000	15110000	0	0	0	0	0	0	0	0	0	0	0	0		1380200	1375000	0	5200							
813	南京财经大学教育发展基金会	2013	955498.48	475000	100000	375000	480498.48	0	480498.48	0	0	0	0	0	0	0	0	0		13867583	13841396	0	26187							
814	南京邮电大学教育发展基金会	2013	25141400	25141400	19743400	5398000	0	0	0	0	0	0	0	0	0	0	0	0		26316090	26305050	0	11040							
815	南京金陵文化保护发展基金会	2013	405000000	405000000	0	405000000	0	0	0	0	0	0	0	0	0	0	0	0		1645956.52	1550000	0	95956.52							
816	南京金鹰国际慈济基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1521973.7	1485000	0	52750							
817	南京铁道职业技术学院教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5705.5	0	0	5705.5							
818	南京鼓楼医院医学发展医疗救助基金会	2013	7915657.6	7915657.6	599000	7316657.6	0	0	0	0	0	0	0	0	0	0	0	0		2673704.11	2615486.91	0	46600.9							
819	南充市教育基金会	2013	1217127.22	1217127.22	39000	1178127.22	0	0	0	0	0	0	0	0	0	0	0	0		2166873.72	2022715.22	17800	126358.5							
820	南充市高坪区阳光助学基金会	2013	93000	93000	93000	0	0	0	0	0	0	0	0	0	0	0	0	0		383472.25	299200	0	30632.25							
821	南宁市教育基金会	2013	14836609.52	14836609.52	3633780.5	11202829.02	0	0	0	0	0	0	0	0	0	0	0	0		10883235.54	10723696.82	105521.6	49213.2							
822	南安市仑苍镇教育发展基金会	2013	6562008	6562008	6562008	0	0	0	0	0	0	0	0	0	0	0	0	0		7883379.07	7848712.6	14400	18257.47							
824	南安市山前扶贫基金会	2013	2123000	2123000	2123000	0	0	0	0	0	0	0	0	0	0	0	0	0		88623.6	86200	0	2423.6							
825	南安市李德茂教育基金会	2013	450000.42	420000.42	420000.42	0	30000	30000	0	0	0	0	0	0	0	0	0	0		609172	597871	4800	5625							
826	南安市石井创新社会管理公益基金会	2013	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0		233054.79	218000	0	15054.79							
827	南安市芙蓉基金会	2013	15070.18	0	0	0	15070.18	0	15070.18	0	0	0	0	0	0	0	0	0		5581840.77	4571356.21	458556.4	220802.16							
828	南安市英都教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		235731.9	223286	2600	9845.9							
829	南安市黄良庵慈善基金会	2013	1580120	1580120	1580120	0	0	0	0	0	0	0	0	0	0	0	0	0		787961.88	644479.5	6800	76932.38							
830	南平市困难党员帮扶基金会	2013	1480000	1480000	0	1480000	0	0	0	0	0	0	0	0	0	0	0	0		2014126.03	2004000	0	10126.03							
831	南昌市教育基金会	2013	54555340.4	54555340.4	0	54555340.4	0	0	0	0	0	0	0	0	0	0	0	0		35785272.21	35469458.3	172530	143283.91							
832	南昌市汇仁教育基金会	2013	10000000	10000000	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0		883748	880000	0	3748							
833	南昌市青少年发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4633	0	0	4633							
834	南航“十分”关爱基金会	2013	5082919.5	5082919.5	0	5082919.5	0	0	0	0	0	0	0	0	0	0	0	0		7488594.5	7111190.1	0	377404.4							
835	南通公安大病特困救助基金会	2013	19885700	19885700	885700	19000000	0	0	0	0	0	0	0	0	0	0	0	0		1137030	1136000	0	1030							
836	南通大学教育发展基金会	2013	59414750	59414750	56925000	2489750	0	0	0	0	0	0	0	0	0	0	0	0		57665374	57623935.5	0	11001							
837	南通市崇川区慈善基金会	2013	3711095	3711095	0	3711095	0	0	0	0	0	0	0	0	0	0	0	0		1351413.8	1324347.4	0	17066.4							
838	南通市崇川区见义勇为基金会	2013	2600000	2600000	0	2600000	0	0	0	0	0	0	0	0	0	0	0	0		166310.1	139701	19200	4219.1							
839	南通市广播电视大学教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		756921.89	754872.39	0	0							
840	南通市慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1841808	1836928	0	2000							
841	南通市法律援助基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		422597.34	396102.94	22200	4294.4							
842	南通市港闸区慈善基金会	2013	564638.6	564638.6	60870	503768.6	0	0	0	0	0	0	0	0	0	0	0	0		600304.6	592848.6	0	7456							
843	南通市港闸区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		183601.6	169620	9200	4781.6							
844	南通市爱心帮困基金会	2013	201204	201204	201204	0	0	0	0	0	0	0	0	0	0	0	0	0		2821487	2732017	31866	57604							
845	南通市老区扶贫基金会	2013	1391617.61	1391617.61	386617.61	1005000	0	0	0	0	0	0	0	0	0	0	0	0		4263712.61	3943717.61	0	319995							
846	南通市见义勇为基金会	2013	2670000	2670000	2670000	0	0	0	0	0	0	0	0	0	0	0	0	0		650742.5	590804	48000	11938.5							
847	南通市通州区慈善基金会	2013	8447016.5	8447016.5	8447016.5	0	0	0	0	0	0	0	0	0	0	0	0	0		9708549.4	9483900.5	0	224648.9							
848	南通市通州区见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		92778	84200	0	8578							
849	南通开发区慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
850	南通泰慕士爱心基金会	2013	256230	256230	6230	250000	0	0	0	0	0	0	0	0	0	0	0	0		219070.58	202117.08	0	16953.5							
851	南通理治教育发展基金会	2013	100000	100000	50000	50000	0	0	0	0	0	0	0	0	0	0	0	0		250641.37	246587	0	1256.37							
852	南通纺织职业技术学院教育发展基金会	2013	1638000	1638000	0	1638000	0	0	0	0	0	0	0	0	0	0	0	0		1600529	1595849	0	4680							
853	南通经济技术开发区见义勇为基金会	2013	132500	132500	132500	0	0	0	0	0	0	0	0	0	0	0	0	0		618344	569596	36760	11988							
854	南通职业大学教育发展基金会	2013	3058048.34	3058048.34	3058048.34	0	0	0	0	0	0	0	0	0	0	0	0	0		4854650	4850000	0	4650							
855	南通高等师范学校教育发展基金会	2013	12220000	12220000	12220000	0	0	0	0	0	0	0	0	0	0	0	0	0		11391993.5	11390000	0	1993.5							
856	南都公益基金会	2013	24356537.49	24204983.89	329600	23875383.89	151553.6	7531	144022.6	0	0	0	0	0	0	0	0	0		27415263.72	24849425.4	2061673.17	463273.85							
857	南阳油田中小学教师奖励基金会	2013	819400	819400	0	819400	0	0	0	0	0	0	0	0	0	0	0	0		830981	800322	0	30659							
859	厦门中山医院基金会	2013	2035000	2035000	2035000	0	0	0	0	0	0	0	0	0	0	0	0	0		1375587.27	1261854.48	48900	64832.79							
860	厦门仁爱医疗基金会	2013	5000000	5000000	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
861	厦门双十中学教育基金会	2013	2878000	2878000	2878000	0	0	0	0	0	0	0	0	0	0	0	0	0		3244055.47	3212746	2400	16659.47							
862	厦门大博医疗慈善基金会	2013	2000000	2000000	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0		-602.78	0	0	0							
863	厦门大学教育发展基金会	2013	125825148.41	87384731.14	6696478.89	80688252.25	38440417.27	871070	37569347.27	0	0	0	0	0	0	0	0	0		29649836.75	28829197.75	0	2051							
864	厦门大学陈安国际法学发展基金会	2013	159400	151700	151700	0	7700	7700	0	0	0	0	0	0	0	0	0	0		162047.9	160047.9	0	2000							
865	厦门工商旅游学校教育基金会	2013	125420	125420	125420	0	0	0	0	0	0	0	0	0	0	0	0	0		180791.28	177043.78	0	3747.5							
866	厦门市妇女儿童发展基金会	2013	2453646.3	2453646.3	273646.3	2180000	0	0	0	0	0	0	0	0	0	0	0	0		1808640.46	1748531	53000	7109.46							
