	ao_ad	ao_adex	ao_adn	ao_ate	ao_cc	ao_dd	ao_ddc	ao_ddi	ao_ddin	ao_ddn	ao_ddnn	ao_lst	ao_nni	ao_nnin	ao_od	ao_odi	ao_odin	ao_odn	ao_odnn	ao_odt	ao_oth	ao_slr	ba_cn	fp_yr	ricf_oid
281	0.00	2,557.00	0.00	42,744.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	9,812.62	30,375.00	光华工程科技奖励基金会	2015	4446
282	665,616,188.14	3,693,098.57	0.00	293,941,283.63	288,850,925.71	540,031,700.39	140,255,492.77	399,776,207.62	0.00	0.00	0.00	1,804,153.98	null	null	125,584,487.75	118,158,043.87	0.00	7,426,443.88	0.0	0.00	null	2,388,582.91	北京大学教育基金会	2015	563
283	100,000.00	9,944.00	0.00	289,944.00	280,000.00	100,000.00	0.00	100,000.00	0.00	0.00	0.00	21,755,864.37	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	吉林省延边朝鲜族自治州老龄事业发展基金会	2015	920
284	200,000.00	7,596.48	0.00	214,820.03	194,894.55	200,000.00	200,000.00	0.00	0.00	0.00	0.00	2,651,813.28	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	12,000.00	青岛市华泰公益基金会	2015	3235
285	0.00	4,876.00	7,215,198.70	795,796.00	711,920.00	0.00	0.00	0.00	2,039,000.00	7,215,198.70	5,176,198.70	40,510.79	null	null	0.00	0.00	0.00	0.00	0.0	0.00	79,000.00	0.00	浙江省瑞安中学教育发展基金会	2015	2295
286	25,241,000.19	64,313.30	0.00	27,868,434.40	27,549,437.90	25,241,000.19	0.00	25,241,000.19	0.00	0.00	0.00	2,027,165.12	null	null	0.00	0.00	0.00	0.00	0.0	0.00	565.50	254,117.70	重庆市青年创新创业基金会	2015	3453
287	210,000.00	4,150.00	173,310.00	187,270.00	183,120.00	210,000.00	210,000.00	0.00	173,310.00	173,310.00	0.00	113,423,185.90	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	河南省孝德文化发展基金会	2015	3931
288	0.00	36,057.74	0.00	1,938,866.65	1,768,827.50	0.00	0.00	0.00	0.00	0.00	0.00	119,339,919.11	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	22,948.41	111,033.00	润慈公益基金会	2015	2378
289	1,457,000.00	1,185.70	0.00	500,650.38	476,156.00	1,457,000.00	47,000.00	1,410,000.00	0.00	0.00	0.00	18,659,084.92	null	null	0.00	0.00	0.00	0.00	0.0	0.00	11,308.68	12,000.00	厦门市革命传统教育发展基金会	2015	873
290	0.00	74,202.49	0.00	604,755.89	448,686.20	0.00	0.00	0.00	0.00	0.00	0.00	2,823,363.68	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	81,867.20	天津市振兴京剧基金会	2015	1079
291	41,772,620.48	482,265.66	0.00	39,138,243.59	37,010,039.77	41,772,620.48	21,960,620.48	19,812,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	504,635.25	厦门市教育基金会	2015	867
292	7,281,500.00	4,159.33	8,600.00	7,294,259.33	7,290,100.00	7,281,500.00	50,000.00	7,231,500.00	8,600.00	8,600.00	0.00	1,982,168.86	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	湖南省惠民肾病救助基金会	2015	3934
293	24,400,964.10	72,482.33	0.00	16,117,027.29	16,042,623.52	23,640,797.50	911,076.40	22,729,721.10	0.00	0.00	0.00	9,014,395.88	0.00	null	760,166.60	760,166.60	0.00	0.00	0.0	0.00	3,111.44	0.00	山东大学教育基金会	2015	1278
294	161,187,278.74	434,014.36	0.00	61,476,081.51	60,291,320.92	148,634,307.45	31,783,209.38	116,851,098.07	0.00	0.00	0.00	12,955,966.20	0.00	0.0	12,552,971.29	12,524,359.89	0.00	28,611.40	0.0	0.00	0.00	706,587.00	天津大学北洋教育发展基金会	2015	1061
295	25,781,513.01	138,045.40	0.00	18,756,889.29	17,562,618.94	25,781,513.01	24,785,285.01	996,228.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	628,872.23	427,352.72	沈阳市教育基金会	2015	2032
296	0.00	6.00	0.00	688,784.45	259,772.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	11,033.34	417,972.99	辽宁省见义勇为基金会	2015	3025
297	2,016,400.00	3,385.20	0.00	119,827.87	107,442.67	2,016,400.00	2,005,100.00	11,300.00	0.00	0.00	0.00	30,213,201.90	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	9,000.00	贵州省育佳公益基金会	2015	4666
298	0.00	14,510.23	0.00	174,510.23	160,000.00	0.00	0.00	0.00	0.00	0.00	0.00	266,279.17	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	天津市海河科技金融发展基金会	2015	3746
299	5,907,637.64	9,599.00	0.00	820,599.00	811,000.00	5,907,637.64	0.00	5,907,637.64	0.00	0.00	0.00	31,256,367.90	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	浙江中国美术学院教育基金会	2015	4115
300	1,694,722.00	444,455.37	0.00	8,465,115.55	7,704,720.63	1,694,722.00	1,520,000.00	174,722.00	0.00	0.00	0.00	6,088,284.28	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	188,800.00	362,829.94	中国国际问题研究基金会	2015	228
301	0.00	1,408.00	0.00	6,316.72	4,748.72	0.00	0.00	0.00	0.00	0.00	0.00	2,004,015.30	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	160.00	0.00	云南圣爱中医基金会	2015	4703
302	72,000.00	53,082.00	0.00	3,085,586.55	2,814,704.00	72,000.00	32,000.00	40,000.00	0.00	0.00	0.00	223,196,247.36	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	217,800.00	华盛绿色工业基金会	2015	4405
303	10,816,359.47	5,885.00	0.00	6,885,364.85	6,879,479.85	10,300,502.47	2,512,998.15	7,787,504.32	0.00	0.00	0.00	2,083,367.18	0.00	0.0	515,857.00	515,857.00	0.00	0.00	0.0	0.00	0.00	0.00	兰州大学教育发展基金会	2015	397
304	27,000.00	12,659.00	0.00	318,659.00	276,000.00	27,000.00	0.00	27,000.00	0.00	0.00	0.00	100,706,782.14	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	30,000.00	贵州省黔南州见义勇为基金会	2015	2987
305	5,311,700.00	58,311.85	2,699,306.27	7,681,890.47	7,486,174.50	5,311,700.00	126,700.00	5,185,000.00	2,699,306.27	2,699,306.27	0.00	2,264,336.26	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	137,404.12	开明慈善基金会	2015	1655
306	0.00	4,500.00	0.00	62,004.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,852,178.32	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	309.00	57,195.00	河南省华夏历史文明传承创新基金会	2015	2103
307	248,300.00	6,790.64	0.00	229,790.04	223,000.00	248,300.00	114,700.00	133,600.00	0.00	0.00	0.00	55,476,152.19	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	重庆心之海慈善基金会	2015	3942
308	77,150,554.30	117,627.00	0.00	79,160,489.63	78,192,796.63	77,150,554.30	0.00	77,150,554.30	0.00	0.00	0.00	58,557,020.09	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	825,826.00	24,240.00	紫金矿业慈善基金会	2015	2841
309	360,100.00	3,050.58	0.00	398,700.58	395,650.00	360,100.00	360,100.00	0.00	0.00	0.00	0.00	1,520,554.45	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	云南三一爱心基金会	2015	3902
310	2,237,849.92	468,569.21	0.00	10,997,566.22	10,057,314.56	2,237,849.92	217,849.92	2,020,000.00	0.00	0.00	0.00	2,667,553.68	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	471,682.45	智善公益基金会	2015	1792
311	1,589,906.13	1,441.50	0.00	1,413,661.46	1,320,663.74	1,589,906.13	128,060.00	1,461,846.13	0.00	0.00	0.00	6,937.44	null	null	0.00	0.00	0.00	0.00	0.0	0.00	18,965.67	72,590.55	新疆溢达杨元龙教育基金会	2015	1744
312	2,755,933.50	8,234.00	0.00	1,510,652.49	1,502,418.49	2,755,933.50	2,755,933.50	0.00	0.00	0.00	0.00	3,465,258.19	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	长春建筑学院教育基金会	2015	3138
313	1,400,000.00	276,121.52	0.00	27,863,789.30	25,139,470.50	1,400,000.00	0.00	1,400,000.00	0.00	0.00	0.00	61,648,808.52	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	35,102.94	2,413,094.34	华民慈善基金会	2015	752
314	39,606,200.00	79,667.60	0.00	4,962,731.96	4,788,451.60	39,606,200.00	39,606,200.00	0.00	0.00	0.00	0.00	7,004,511.16	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	70,000.00	闽都中小银行教育发展基金会	2015	3152
315	926,727.00	49,062.20	0.00	1,121,519.70	1,072,457.50	926,727.00	172,050.70	754,676.30	0.00	0.00	0.00	2,058.87	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	重庆孤残儿童援助基金会	2015	3400
316	2,000,000.00	13,029.98	0.00	2,515,029.98	2,502,000.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,028,730.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	云南启航教育基金会	2015	316
317	9,992,270.00	55,000.00	0.00	7,985,944.70	7,374,580.00	9,992,270.00	7,992,270.00	2,000,000.00	0.00	0.00	0.00	5,216,018.85	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	909.10	555,455.60	青海省雪域仁济慈善基金会	2015	3269
318	0.00	23,197.28	0.00	431,217.28	375,430.00	0.00	0.00	0.00	0.00	0.00	0.00	24,247,568.78	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	10,200.00	福建运盛青年基金会	2015	2831
319	29,000,000.00	133,287.24	0.00	10,057,687.24	9,924,400.00	29,000,000.00	29,000,000.00	0.00	0.00	0.00	0.00	1,906,039.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	人保慈善基金会	2015	362
320	10,041,605.00	96,387.46	0.00	9,952,247.52	9,700,000.00	10,041,605.00	10,041,605.00	0.00	0.00	0.00	0.00	1,949,762.93	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	155,860.06	福建省石竹慈善基金会	2015	2812
321	0.00	5,666.46	0.00	15,666.46	10,000.00	0.00	0.00	0.00	0.00	0.00	0.00	null	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	湖北省文化艺术发展基金会	2015	2528
322	0.00	93,430.23	0.00	216,870.23	122,210.00	0.00	0.00	0.00	0.00	0.00	0.00	4,986,226.67	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	天津市宁鸿涛助学基金会	2015	1076
323	8,000.00	2,600.00	0.00	654,916.14	552,711.00	8,000.00	8,000.00	0.00	0.00	0.00	0.00	1,883,354.15	null	null	0.00	0.00	0.00	0.00	0.0	0.00	75,303.00	26,000.00	甘肃兰海助学基金会	2015	3680
324	0.00	21,521.00	0.00	2,957,730.76	2,865,784.52	0.00	0.00	0.00	0.00	0.00	0.00	3,117,752.51	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	22,933.00	47,492.24	亿利公益基金会	2015	363
325	0.00	8,231.47	186,000.00	286,731.47	186,000.00	0.00	0.00	0.00	186,000.00	186,000.00	0.00	1,766,762.61	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	17,500.00	云南晟成扶贫助老基金会	2015	4093
326	1,100,000.00	1,856.00	0.00	31,405.00	28,824.00	1,100,000.00	0.00	1,100,000.00	0.00	0.00	0.00	706,102.30	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	东丰县见义勇为基金会	2015	156
327	10,954,658.31	197,000.24	0.00	12,799,669.55	12,592,209.31	10,954,658.31	72,691.50	10,881,966.81	0.00	0.00	0.00	21,374,719.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	360.00	10,100.00	青海省青少年发展基金会	2015	3270
328	402,400.00	0.00	0.00	528,711.28	429,300.00	402,400.00	402,400.00	0.00	0.00	0.00	0.00	4,005,820.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	56,235.28	43,176.00	瑞安市社会组织发展基金会	2015	2684
329	0.00	16,918.80	0.00	2,180,359.12	2,121,500.00	0.00	0.00	0.00	0.00	0.00	0.00	7,753,626.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	36,940.32	昆明市见义勇为基金会	2015	1774
330	325,000.00	701.60	0.00	24,701.60	24,000.00	325,000.00	325,000.00	0.00	0.00	0.00	0.00	1,006,216.53	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	昆明理工大学教育发展基金会	2015	3993
331	0.00	1,500.00	0.00	255,505.52	260,883.00	0.00	0.00	0.00	0.00	0.00	0.00	1,847,517.32	null	null	0.00	0.00	0.00	0.00	0.0	0.00	-6,877.48	0.00	云南状元文化公益基金会	2015	3905
332	1,000,000.00	3,000.00	0.00	808,300.00	805,300.00	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	62,421,833.70	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	浙江永强慈善基金会	2015	2242
333	7,789,000.00	17,497.00	0.00	8,885,587.40	8,302,000.00	7,789,000.00	0.00	7,789,000.00	0.00	0.00	0.00	1,668,366.44	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	440,337.68	王振滔慈善基金会	2015	2676
334	3,072,800.00	109,388.40	0.00	4,613,444.17	4,119,308.04	3,072,800.00	0.00	3,072,800.00	0.00	0.00	0.00	1,109,565.80	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	11,900.00	365,937.87	贵州省青年创业就业基金会	2015	2984
335	0.00	8,043.00	0.00	730,823.00	722,780.00	0.00	0.00	0.00	0.00	0.00	0.00	15,405,356.93	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	新昌爱莲美丽乡村基金会	2015	1736
336	0.00	0.00	0.00	151,200.00	151,000.00	0.00	0.00	0.00	0.00	0.00	0.00	4,313,331.93	null	null	0.00	0.00	0.00	0.00	0.0	0.00	200.00	0.00	云南省董勒成公益发展基金会	2015	348
337	393,700.00	29,606.50	0.00	1,705,890.12	1,589,709.20	393,700.00	393,700.00	0.00	0.00	0.00	0.00	44,038,146.44	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	64,990.54	21,600.00	锦州市公安民警救助基金会	2015	3122
338	7,000,000.00	0.00	0.00	11,354,135.46	11,041,600.00	7,000,000.00	7,000,000.00	0.00	0.00	0.00	0.00	33,215,812.87	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	270,535.09	亨通慈善基金会	2015	360
339	1,774,280.00	23,719.17	0.00	1,752,248.24	1,643,074.07	1,509,280.00	116,700.00	1,392,580.00	0.00	0.00	0.00	1,000,000.00	null	null	265,000.00	265,000.00	0.00	0.00	0.0	0.00	4,195.00	81,260.00	云南大理白族自治州扶贫基金会	2015	320
340	400,000.00	28,469.30	0.00	906,018.15	875,758.69	400,000.00	400,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	重庆市科普发展基金会	2015	3095
341	10,175,000.00	279,113.94	0.00	5,632,752.98	5,353,639.04	10,175,000.00	6,835,000.00	3,340,000.00	0.00	0.00	0.00	4,064,440.02	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	辽源市平安基金会	2015	3038
342	0.00	14,375.00	0.00	2,306,747.83	2,292,372.83	0.00	0.00	0.00	0.00	0.00	0.00	30,917,394.21	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	河北石家庄二中教育发展基金会	2015	2078
343	3,000,000.00	114,720.40	0.00	3,623,686.82	3,294,646.42	3,000,000.00	0.00	3,000,000.00	0.00	0.00	0.00	341,669.24	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	214,320.00	陈嘉庚科学奖基金会	2015	3160
344	2,855,518.50	249,388.13	5,098,546.10	7,919,324.78	7,299,237.40	2,855,518.50	12,918.50	2,842,600.00	5,098,546.10	5,098,546.10	0.00	2,083,619.75	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	373,374.40	中国关心下一代健康体育基金会	2015	211
345	4,405,200.50	242,498.82	28,005,145.89	33,814,982.22	33,389,994.90	4,405,200.50	45,000.00	4,360,200.50	28,005,145.89	28,005,145.89	0.00	14,918,444.13	null	null	0.00	0.00	0.00	0.00	0.0	0.00	17,525.00	164,963.50	甘肃省残疾人福利基金会	2015	2704
346	6,000,000.00	117,593.68	0.00	5,709,279.68	5,536,778.00	6,000,000.00	6,000,000.00	0.00	0.00	0.00	0.00	182,418.69	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	54,908.00	河南省爱心事业基金会	2015	2138
347	29,126,384.88	338,721.63	0.00	29,197,373.13	26,905,208.31	22,084,717.37	1,747,187.87	20,337,529.50	0.00	0.00	0.00	455,399.14	0.00	0.0	7,041,667.51	7,041,667.51	0.00	0.00	0.0	0.00	169,556.98	1,783,886.21	中华健康快车基金会	2015	178
348	1,041,000.00	29,773.20	0.00	1,095,070.95	1,065,297.75	1,041,000.00	1,000.00	1,040,000.00	0.00	0.00	0.00	92,838,410.34	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	河北省见义勇为基金会	2015	2071
349	7,288,120.25	90,399.23	0.00	7,447,023.51	6,739,187.80	7,288,120.25	904,900.00	6,383,220.25	0.00	0.00	0.00	3,136,155.03	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	280,034.44	337,402.04	云南省扶贫基金会	2015	337
350	100,000.00	5,700.00	0.00	142,002.00	136,302.00	100,000.00	0.00	100,000.00	0.00	0.00	0.00	3,511,443.56	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	长春市青少年发展基金会	2015	3136
351	20,122,642.50	167,602.79	0.00	19,362,817.89	19,115,850.00	20,122,642.50	0.00	20,122,642.50	0.00	0.00	0.00	300,000.00	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	843.10	78,522.00	重庆市武隆县扶贫基金会	2015	3092
352	450,000.00	9,314.70	0.00	355,421.96	331,482.00	450,000.00	0.00	450,000.00	0.00	0.00	0.00	0.00	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	3,625.26	11,000.00	德州市见义勇为基金会	2015	1676
353	389,100.00	5,362.00	0.00	184,362.00	179,000.00	389,100.00	389,100.00	0.00	0.00	0.00	0.00	10,434,085.54	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	葫芦岛市公安民警救助基金会	2015	2925
354	49,499,880.00	304,910.75	0.00	7,988,731.86	7,683,821.11	49,499,880.00	45,900,000.00	3,599,880.00	0.00	0.00	0.00	2,013,378.97	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	天津市华夏器官移植救助基金会	2015	1068
355	2,100,000.00	1,500.00	0.00	2,007,703.49	2,089,614.00	2,100,000.00	0.00	2,100,000.00	0.00	0.00	0.00	4,573,546.32	null	null	0.00	0.00	0.00	0.00	0.0	0.00	-83,410.51	0.00	青海省天佑德教育基金会	2015	3251
356	40,000.00	16,261.80	0.00	518,231.80	501,970.00	40,000.00	0.00	40,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	辽宁省沈阳化工大学教育基金会	2015	3019
357	3,073,075.10	83,513.00	0.00	3,546,795.74	3,387,972.30	3,073,075.10	3,073,075.10	0.00	0.00	0.00	0.00	338,888.90	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	59,827.00	贵州省青年志愿服务基金会	2015	2985
358	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,079,792.64	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	天津市荣程普济公益基金会	2015	4898
359	2,386,325.33	110,732.50	0.00	5,593,326.07	5,178,550.30	2,386,325.33	88,193.00	2,298,132.33	0.00	0.00	0.00	7,500,236.72	null	null	0.00	0.00	0.00	0.00	0.0	0.00	35,334.20	497,013.43	中国孔子基金会	2015	231
360	6,000.00	3,491.60	0.00	15,399.96	6,000.00	6,000.00	0.00	6,000.00	0.00	0.00	0.00	2,349,039.11	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	5,908.36	0.00	河南省兴达爱心基金会	2015	2102
361	360,094.10	24,627.00	0.00	324,627.00	300,000.00	360,094.10	260,094.10	100,000.00	0.00	0.00	0.00	38,383,907.31	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	辽宁省沈阳理工大学教育基金会	2015	3021
362	4,948,815.88	275,429.63	14,835,785.13	13,026,916.18	12,243,260.03	4,948,815.88	241,121.22	4,707,694.66	14,835,785.13	14,835,785.13	0.00	2,138,162.35	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	227,022.10	281,204.42	天津市残疾人福利基金会	2015	1086
363	0.00	4,324.77	0.00	215,093.14	248,388.74	0.00	0.00	0.00	0.00	0.00	0.00	14,250,988.80	null	null	0.00	0.00	0.00	0.00	0.0	0.00	-43,620.37	6,000.00	云南省工业人才发展基金会	2015	336
364	1,550,000.00	119,283.39	0.00	2,973,220.79	2,723,185.89	1,550,000.00	0.00	1,550,000.00	0.00	0.00	0.00	2,084,371.24	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	130,751.51	河南省关心下一代基金会	2015	2101
365	902,050.00	50,420.12	0.00	1,486,709.12	1,436,289.00	902,050.00	0.00	902,050.00	0.00	0.00	0.00	90,305,735.30	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	兰州交通大学教育发展基金会	2015	396
366	100,000.00	9,881.91	0.00	318,973.91	298,426.00	100,000.00	0.00	100,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	10,666.00	0.00	天津市冬朋助学基金会	2015	1066
367	10,317,070.52	0.00	0.00	3,791,842.86	3,449,667.85	10,162,179.52	317,100.00	9,845,079.52	0.00	0.00	0.00	1,785,160.40	0.00	0.0	154,891.00	154,891.00	0.00	0.00	0.0	0.00	0.00	15,200.00	华中农业大学教育发展基金会	2015	748
368	10,338,422.40	0.00	0.00	159,000.00	159,000.00	10,338,422.40	338,422.40	10,000,000.00	0.00	0.00	0.00	4,129,146.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	200.00	0.00	山东师范大学教育基金会	2015	3790
369	9,432,800.00	0.00	0.00	9,510,428.74	9,510,428.74	9,432,800.00	0.00	9,432,800.00	0.00	0.00	0.00	2,130,715.06	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	500,000.00	0.00	援助西藏发展基金会	2015	3397
370	761,000.00	2,897.00	0.00	170,797.00	167,900.00	721,000.00	0.00	721,000.00	0.00	0.00	0.00	4,814,628.84	0.00	0.0	40,000.00	40,000.00	0.00	0.00	0.0	0.00	null	0.00	厦门工商旅游学校教育基金会	2015	865
371	3,071,425.32	637,235.79	40,046,037.29	37,857,931.08	36,027,742.36	3,071,425.32	17,150.00	3,054,275.32	40,046,037.29	40,046,037.29	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	453,791.27	739,161.66	韬奋基金会	2015	3280
372	18,000,000.00	4,367.90	0.00	280,117.58	231,559.93	18,000,000.00	0.00	18,000,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	44,189.75	辽宁省光复眼病防治基金会	2015	4499
373	12,362,310.50	225,120.85	0.00	5,074,219.25	4,805,158.40	12,362,310.50	0.00	12,362,310.50	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	43,940.00	云南省法律援助基金会	2015	341
374	4,592,430.76	32,773.30	0.00	3,552,019.45	3,178,888.00	4,592,430.76	622,430.76	3,970,000.00	0.00	0.00	0.00	3,373,112.65	null	null	0.00	0.00	0.00	0.00	0.0	0.00	2,328.60	70,474.33	吉林省见义勇为基金会	2015	934
375	49,161,907.34	102,534.42	0.00	27,581,327.37	27,268,673.95	49,161,907.34	16,872,300.00	32,289,607.34	0.00	0.00	0.00	5,981,262.81	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	210,119.00	厦门市翔安区教育基金会	2015	870
376	130,000.00	12,460.00	0.00	159,634.00	147,069.00	130,000.00	0.00	130,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	天津市孙洪森助学基金会	2015	1075
377	11,503,422.90	46,150.64	0.00	15,166,044.45	15,166,044.45	11,503,422.90	11,503,422.90	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	青海省福瑞慈善基金会	2015	3265
378	5,720,080.00	244,955.17	200,000.00	6,468,391.49	5,373,018.00	5,720,080.00	3,440,080.00	2,280,000.00	0.00	200,000.00	200,000.00	2,511,592.18	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	562,612.32	福建省见义勇为基金会	2015	2815
379	2,000,000.00	78,942.78	0.00	176,613.95	0.00	2,000,000.00	0.00	2,000,000.00	0.00	0.00	0.00	256,296.44	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	97,671.17	重庆德勤公益基金会	2015	4542
380	200,000.00	9,000.00	0.00	120,920.00	111,920.00	200,000.00	0.00	200,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	长春中医药大学教育基金会	2015	4414
381	10,100,000.00	0.00	0.00	0.00	0.00	10,100,000.00	800,000.00	9,300,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	洛阳师范学院教育基金会	2015	5959
382	0.00	607.50	0.00	60,250.10	59,642.60	0.00	0.00	0.00	0.00	0.00	0.00	2,733,608.85	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	甘肃恒滨未来四方书画教育发展基金会	2015	2693
383	2,946,267.33	93,273.41	0.00	2,799,982.04	2,615,117.30	2,946,267.33	2,946,267.33	0.00	0.00	0.00	0.00	12,316,006.08	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	69,191.33	22,400.00	辽宁省昌图县教育基金会	2015	3679
384	3,506,539.00	35,062.00	0.00	817,481.40	779,121.00	3,506,539.00	2,000,000.00	1,506,539.00	0.00	0.00	0.00	2,005,630.09	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	898.40	2,400.00	重庆理工大学教育发展基金会	2015	4572
385	7,130,000.00	500.80	0.00	25,393.30	0.00	7,130,000.00	14,000.00	7,116,000.00	0.00	0.00	0.00	238,239.49	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	1,892.50	18,000.00	山东省山大齐鲁医院医疗援助基金会	2015	4369
386	431,356.80	14,731.00	0.00	318,420.60	253,556.80	431,356.80	431,356.80	0.00	0.00	0.00	0.00	1,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	50,132.80	0.00	天津城建大学教育发展基金会	2015	1059
