Unnamed: 0,ricf_oid,ba_cn,fp_yr,name,cf_doc,cf_soc,cf_srvc,cf_proc,cf_govc,cf_otca,cf_atci,cf_dopc,cf_stpc,cf_psc,cf_otpc,cf_atco,cf_anc,cf_inc,cf_inrc,cf_assc,cf_oc,cf_itci,cf_aspc,cf_invs,cf_oinc,cf_tinc,cf_intc,cf_leca,cf_tfc,cf_tfic,cf_bopc,cf_inpc,cf_ofc,cf_tfoc,cf_nfl,cf_exch,cf_ninc
1437,3833.0,上海东方智慧十分孝心文化发展基金会,2016,上海东方智慧十分孝心文化发展基金会,4589143.85,0.0,0.0,0.0,0.0,1191.67,4590335.52,0.0,339474.42,3823361.11,302000.4,4464835.93,125499.59,500000.0,35194.77,0.0,0.0,535194.77,0.0,0.0,0.0,0.0,535194.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660694.36
1438,35.0,上海吴孟超医学科技基金会,2016,上海吴孟超医学科技基金会,1098000.0,0.0,0.0,0.0,0.0,15485564.72,16583564.72,2664937.1,49307.53,0.0,93017767.71,95732012.34,-79148447.62,169000000.0,0.0,0.0,0.0,169000000.0,0.0,500000.0,0.0,500000.0,168500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89351552.38
1439,4052.0,上海北纬三十一度文化艺术基金会,2016,上海北纬三十一度文化艺术基金会,160000.0,0.0,0.0,0.0,0.0,169197.04,329197.04,160000.0,0.0,0.0,173045.09,333045.09,-3848.05,1780000.0,69156.66,0.0,0.0,1849156.66,0.0,0.0,0.0,0.0,1849156.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845308.61
1440,4901.0,上海长征镇社区基金会,2016,上海长征镇社区基金会,162000.0,0.0,0.0,0.0,0.0,0.0,162000.0,590000.0,0.0,1265.5,337800.0,929065.5,-767065.5,8986.38,0.0,0.0,0.0,8986.38,0.0,0.0,0.0,0.0,8986.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-758079.12
1441,92.0,上海市闸北区教育基金会,2016,上海市闸北区教育基金会,0.0,0.0,0.0,0.0,0.0,460763.24,460763.24,0.0,120000.0,0.0,794790.0,914790.0,-454026.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-454026.76
1442,52.0,上海工商界爱国建设特种基金会,2016,上海工商界爱国建设特种基金会,0.0,0.0,0.0,0.0,0.0,1255987.88,1255987.88,6284411.13,404464.71,0.0,1147092.28,7835968.12,-6579980.24,85521420.79,4624976.39,0.0,88523.21,90234920.39,0.0,83515599.75,84616.73,83600216.48,6634703.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54723.67
1443,124.0,上海沪利历史建筑和都市改造基金会,2016,上海沪利历史建筑和都市改造基金会,0.0,0.0,0.0,0.0,0.0,2279.34,2279.34,0.0,0.0,0.0,1356390.0,1356390.0,-1354110.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354110.66
1444,73.0,上海市建国社会公益基金会,2016,上海市建国社会公益基金会,648800.6,0.0,0.0,0.0,0.0,3255480.79,3904281.39,4756985.34,125284.1,0.0,420672.72,5302942.16,-1398660.77,4800000.0,847770.74,0.0,0.0,5647770.74,0.0,4304190.38,0.0,4304190.38,1343580.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55080.41
1445,58.0,上海市促进科技成果转化基金会,2016,上海市促进科技成果转化基金会,0.0,0.0,0.0,0.0,0.0,157417.2,157417.2,0.0,182900.0,852.3,3436121.0,3619873.3,-3462456.1,0.0,150000.0,2745000.0,0.0,2895000.0,0.0,1500000.0,0.0,1500000.0,1395000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2067456.1
1446,5127.0,上海成长心连心公益基金会,2016,上海成长心连心公益基金会,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
1447,5197.0,上海玛娜数据科技发展基金会,2016,上海玛娜数据科技发展基金会,2000000.0,0.0,0.0,0.0,0.0,2230.96,2002230.96,0.0,0.0,0.0,56055.4,56055.4,1946175.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946175.56
1448,5000.0,上海尚笙湾公益基金会,2016,上海尚笙湾公益基金会,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,1903000.0,22255.9,1925255.9,74744.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66903.21,0.0,66903.21,-66903.21,0.0,7840.89
1449,4022.0,上海市罕见病防治基金会,2016,上海市罕见病防治基金会,2482343.75,0.0,0.0,0.0,0.0,0.0,2482343.75,1194708.9,71600.0,0.0,74459.0,1340767.9,1141575.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41420.07,41420.07,0.0,0.0,932.75,932.75,40487.32,0.0,1182063.17
1450,16.0,上海中华职业教育温暖工程基金会,2016,上海中华职业教育温暖工程基金会,718205.0,0.0,0.0,0.0,0.0,61629.79,779834.79,488000.0,15600.0,0.0,6831.6,510431.6,269403.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269403.19
1451,5032.0,上海颐乐助老慈善基金会,2016,上海颐乐助老慈善基金会,10000000.0,0.0,0.0,0.0,0.0,13611.38,10013611.38,0.0,0.0,0.0,3.0,3.0,10013608.38,0.0,58208.58,0.0,0.0,58208.58,0.0,0.0,9900000.0,9900000.0,-9841791.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171816.96
1452,3781.0,上海韩天衡文化艺术基金会,2016,上海韩天衡文化艺术基金会,2950350.0,0.0,0.0,0.0,0.0,18802600.4,21752950.4,2431958.3,24000.0,144759.18,18777980.0,21378697.48,374252.92,18430000.0,342241.46,0.0,0.0,18772241.46,0.0,0.0,0.0,0.0,18772241.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19146494.38
1453,4922.0,上海梦想成真公益基金会,2016,上海梦想成真公益基金会,2185179.8,0.0,0.0,0.0,0.0,366259.92,2551439.72,2590517.2,182000.0,0.0,298491.53,3071008.73,-519569.01,0.0,155915.98,0.0,0.0,155915.98,0.0,3000000.0,0.0,3000000.0,-2844084.02,0.0,4500000.0,4500000.0,0.0,0.0,0.0,0.0,4500000.0,0.0,1136346.97
1454,128.0,上海海洋大学教育发展基金会,2016,上海海洋大学教育发展基金会,337800.0,0.0,0.0,0.0,0.0,16849.43,354649.43,582300.0,0.0,0.0,15490.0,597790.0,-243140.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243140.57
1455,5284.0,上海袁立公益基金会,2016,上海袁立公益基金会,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
1456,4848.0,上海嘉定工业区社区公益基金会,2016,上海嘉定工业区社区公益基金会,158308.3,0.0,0.0,0.0,0.0,7729.0,166037.3,0.0,0.0,0.0,160300.0,160300.0,5737.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,247.0,-247.0,0.0,5490.3
1457,5224.0,上海映绿公益发展基金会,2016,上海映绿公益发展基金会,2000000.0,0.0,0.0,0.0,0.0,1550.16,2001550.16,0.0,0.0,0.0,0.0,0.0,2001550.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,890.0,-890.0,0.0,2000660.16
1458,5201.0,上海市青橄榄树公益基金会,2016,上海市青橄榄树公益基金会,2000000.0,0.0,0.0,0.0,0.0,1864.37,2001864.37,0.0,9955.0,0.0,6200.66,16155.66,1985708.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985708.71
1459,60.0,上海市儿童基金会,2016,上海市儿童基金会,14573189.14,0.0,0.0,24322.2,0.0,1281626.06,15879137.4,0.0,102600.0,9942480.2,544301.8,10589382.0,5289755.4,148533.79,0.0,0.0,0.0,148533.79,4500.0,0.0,0.0,4500.0,144033.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5433789.19
1460,5081.0,上海艺途公益基金会,2016,上海艺途公益基金会,2179206.7,0.0,0.0,0.0,0.0,803.96,2180010.66,35000.0,0.0,0.0,739.94,35739.94,2144270.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144270.72
1461,69.0,上海市奉贤建设工程科学技术发展基金会,2016,上海市奉贤建设工程科学技术发展基金会,45000.0,0.0,0.0,0.0,0.0,6182.82,51182.82,48844.65,19200.0,9178.0,34951.45,112174.1,-60991.28,0.0,275000.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214008.72
1462,4099.0,上海仁心公益基金会,2016,上海仁心公益基金会,0.0,0.0,0.0,0.0,0.0,1958.98,1958.98,0.0,254958.74,0.0,352906.01,607864.75,-605905.77,368000.0,97000.0,0.0,0.0,465000.0,0.0,0.0,0.0,0.0,465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140905.77
1463,68.0,上海市奉贤区教育基金会,2016,上海市奉贤区教育基金会,4069935.4,0.0,0.0,0.0,0.0,160173.62,4230109.02,3241980.0,43200.0,3165.4,2150.0,3290495.4,939613.62,0.0,507265.1,0.0,0.0,507265.1,0.0,120000.0,0.0,120000.0,387265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326878.72
1464,4236.0,上海周桐宇公益基金会,2016,上海周桐宇公益基金会,258430.0,0.0,0.0,0.0,0.0,4482.24,262912.24,227000.0,0.0,0.0,358.0,227358.0,35554.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35554.24
1465,4778.0,上海彤程公益基金会,2016,上海彤程公益基金会,14639989.86,0.0,0.0,0.0,0.0,0.0,14639989.86,9194391.0,225175.43,0.0,262838.57,9682405.0,4957584.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12801.44,12801.44,0.0,0.0,360.0,360.0,12441.44,0.0,4970026.3
1466,141.0,上海美丽心灵社区公益基金会,2016,上海美丽心灵社区公益基金会,3167813.31,0.0,231607.94,0.0,0.0,29799.74,3429220.99,0.0,171576.31,3553590.69,31703.03,3756870.03,-327649.04,1000000.0,143042.96,0.0,0.0,1143042.96,11887.0,0.0,0.0,11887.0,1131155.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803506.92
1467,25.0,上海医学创新发展基金会,2016,上海医学创新发展基金会,5218000.0,0.0,784000.0,0.0,0.0,1011907.14,7013907.14,5063095.21,274010.0,569301.23,112390.05,6018796.49,995110.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995110.65
1468,4497.0,上海慧佳慈善基金会,2016,上海慧佳慈善基金会,691000.0,0.0,0.0,0.0,0.0,4535.76,695535.76,2722061.0,0.0,0.0,91609.27,2813670.27,-2118134.51,19903850.6,2141782.97,0.0,0.0,22045633.57,0.0,0.0,0.0,0.0,22045633.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19927499.06
1469,45.0,上海夏征农民族文化教育发展基金会,2016,上海夏征农民族文化教育发展基金会,4398478.56,0.0,0.0,0.0,5485000.0,0.0,9883478.56,7775450.36,146533.8,0.0,617812.4,8539796.56,1343682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343682.0
1470,107.0,上海文学发展基金会,2016,上海文学发展基金会,600000.0,0.0,0.0,0.0,0.0,1161.05,601161.05,1246569.22,77900.0,0.0,1157265.49,2481734.71,-1880573.66,17223520.53,595064.09,0.0,0.0,17818584.62,8402.0,11720290.1,0.0,11728692.1,6089892.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209318.86
1471,147.0,上海郑桓公文化研究基金会,2016,上海郑桓公文化研究基金会,0.0,0.0,0.0,0.0,0.0,1595100.88,1595100.88,0.0,0.0,0.0,1568117.6,1568117.6,26983.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26983.28
1472,38.0,上海喜玛拉雅文化艺术基金会,2016,上海喜玛拉雅文化艺术基金会,29426938.91,0.0,0.0,0.0,0.0,45668.28,29472607.19,28742894.0,696964.09,8833.0,25013.51,29473704.6,-1097.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1097.41
1473,4622.0,上海仲弘公益基金会,2016,上海仲弘公益基金会,5143000.0,0.0,0.0,0.0,0.0,0.0,5143000.0,0.0,113500.0,0.0,1943364.1,2056864.1,3086135.9,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086135.9
1474,4429.0,上海东方证券心得益彰公益基金会,2016,上海东方证券心得益彰公益基金会,2120825.18,0.0,0.0,0.0,0.0,14359.15,2135184.33,0.0,0.0,513304.0,1442.0,514746.0,1620438.33,5205584.66,0.0,0.0,0.0,5205584.66,0.0,1083961.08,0.0,1083961.08,4121623.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5742061.91
1475,99.0,上海师范大学教育发展基金会,2016,上海师范大学教育发展基金会,8226826.53,0.0,0.0,0.0,0.0,121913.29,8348739.82,3944689.62,5700.0,0.0,228521.23,4178910.85,4169828.97,35700000.0,516196.93,0.0,0.0,36216196.93,0.0,48300000.0,0.0,48300000.0,-12083803.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7913974.1
1476,5283.0,上海市未来梦想公益基金会,2016,上海市未来梦想公益基金会,2350000.0,0.0,0.0,0.0,0.0,0.0,2350000.0,0.0,0.0,0.0,0.0,0.0,2350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350000.0
1477,4592.0,上海浦东新区凝心聚力社区发展公益基金会,2016,上海浦东新区凝心聚力社区发展公益基金会,3916182.16,0.0,0.0,0.0,0.0,4645.88,3920828.04,1922809.82,20712.26,0.0,107588.73,2051110.81,1869717.23,7720000.0,51327.46,0.0,0.0,7771327.46,0.0,10370000.0,0.0,10370000.0,-2598672.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-728955.31
1478,33.0,上海同济高廷耀环保科技发展基金会,2016,上海同济高廷耀环保科技发展基金会,300000.0,0.0,0.0,0.0,0.0,246717.32,546717.32,730918.12,30000.0,0.0,12363.8,773281.92,-226564.6,0.0,500000.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273435.4
1479,4138.0,上海科技大学教育发展基金会,2016,上海科技大学教育发展基金会,11476796.0,0.0,0.0,0.0,0.0,372803.58,11849599.58,4944271.05,0.0,0.0,5915.35,4950186.4,6899413.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899413.18
1480,36.0,上海唐君远教育基金会,2016,上海唐君远教育基金会,5693026.54,0.0,0.0,0.0,0.0,409211.5,6102238.04,24908900.0,582176.13,0.0,1282368.87,26773445.0,-20671206.96,215359275.0,27194261.33,0.0,0.0,242553536.33,0.0,221556853.62,0.0,221556853.62,20996682.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200952.36,526428.11
1481,4121.0,上海市水分子公益基金会,2016,上海市水分子公益基金会,315203.82,0.0,0.0,0.0,0.0,5263.53,320467.35,189600.0,0.0,0.0,78621.89,268221.89,52245.46,0.0,0.0,0.0,53999.0,53999.0,4000.0,0.0,0.0,4000.0,49999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102244.46
1482,5066.0,上海市杨浦区五角场街道社区公益基金会,2016,上海市杨浦区五角场街道社区公益基金会,2000000.0,0.0,0.0,0.0,200000.0,3166.69,2203166.69,15000.0,0.0,0.0,981.32,15981.32,2187185.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187185.37
1483,4339.0,上海觉群文教基金会,2016,上海觉群文教基金会,12899349.49,0.0,0.0,0.0,0.0,91020.13,12990369.62,13187789.07,413723.59,0.0,29726.73,13631239.39,-640869.77,46000000.0,0.0,0.0,495171.11,46495171.11,148800.0,0.0,33000000.0,33148800.0,13346371.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12705501.34
1484,5510.0,上海钧文文化发展基金会,2016,上海钧文文化发展基金会,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
1485,4120.0,上海至美公益基金会,2016,上海至美公益基金会,10264500.0,0.0,0.0,0.0,0.0,16203.61,10280703.61,756872.94,442845.3,0.0,35004.4,1234722.64,9045980.97,0.0,550097.22,0.0,0.0,550097.22,0.0,0.0,0.0,0.0,550097.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596078.19
1486,96.0,上海市青浦区教育基金会,2016,上海市青浦区教育基金会,3339432.24,0.0,4004358.56,0.0,0.0,577343.32,7921134.12,3428538.3,107400.0,0.0,655400.91,4191339.21,3729794.91,0.0,0.0,0.0,0.0,0.0,60120.0,0.0,0.0,60120.0,-60120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669674.91
1487,4740.0,上海汇智经济学与管理学发展基金会,2016,上海汇智经济学与管理学发展基金会,0.0,0.0,0.0,0.0,0.0,3284.15,3284.15,0.0,9000.0,0.0,85665.49,94665.49,-91381.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91381.34
1488,80.0,上海市残疾人福利基金会,2016,上海市残疾人福利基金会,14061319.56,0.0,0.0,0.0,0.0,401959.11,14463278.67,11534479.42,280479.16,0.0,492043.45,12307002.03,2156276.64,0.0,281715.08,0.0,32000000.0,32281715.08,55064.0,0.0,22000000.0,22055064.0,10226651.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12382927.72
1489,4973.0,上海东方脑医学基金会,2016,上海东方脑医学基金会,800000.0,0.0,0.0,0.0,0.0,20035.02,820035.02,0.0,0.0,811086.81,0.0,811086.81,8948.21,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10008948.21
1490,5050.0,上海相宜公益基金会,2016,上海相宜公益基金会,5000000.0,0.0,0.0,0.0,0.0,2938.07,5002938.07,13500.0,0.0,0.0,6825.28,20325.28,4982612.79,0.0,44940.83,0.0,0.0,44940.83,0.0,0.0,0.0,0.0,44940.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027553.62
1491,150.0,上海长江出版交流基金会,2016,上海长江出版交流基金会,0.0,0.0,0.0,0.0,2900000.0,87194.83,2987194.83,951552.0,0.0,0.0,683253.0,1634805.0,1352389.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352389.83
1492,138.0,上海科普教育发展基金会,2016,上海科普教育发展基金会,4203000.0,0.0,0.0,0.0,0.0,3000000.0,7203000.0,1931309.0,275300.0,2320077.42,10322187.39,14848873.81,-7645873.81,40000000.0,5058295.29,137946.4,0.0,45196241.69,395144.28,0.0,0.0,395144.28,44801097.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37155223.6
1493,131.0,上海现代服务业发展研究基金会,2016,上海现代服务业发展研究基金会,2761494.29,0.0,0.0,0.0,0.0,20191.72,2781686.01,2903500.0,88810.0,138.9,79797.41,3072246.31,-290560.3,0.0,1000000.0,0.0,0.0,1000000.0,0.0,300000.0,0.0,300000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409439.7
1494,112.0,上海曙光中医药研究发展基金会,2016,上海曙光中医药研究发展基金会,2763308.0,0.0,0.0,0.0,0.0,6912.52,2770220.52,0.0,61146.0,0.0,2947585.7,3008731.7,-238511.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238511.18
1495,4809.0,上海石泉社区基金会,2016,上海石泉社区基金会,250000.0,0.0,0.0,0.0,2400000.0,13014.21,2663014.21,371802.96,0.0,19004.4,2620.0,393427.36,2269586.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269586.85
1496,135.0,上海盛立公益基金会,2016,上海盛立公益基金会,725100.0,0.0,0.0,0.0,0.0,7289.82,732389.82,0.0,20000.0,0.0,361874.46,381874.46,350515.36,4000000.0,299571.24,0.0,0.0,4299571.24,0.0,5000000.0,0.0,5000000.0,-700428.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349913.4
1497,4117.0,上海叔同深渊科学技术发展基金会,2016,上海叔同深渊科学技术发展基金会,655496.0,0.0,0.0,0.0,0.0,5811.43,661307.43,617004.14,0.0,0.0,24903.52,641907.66,19399.77,4156300.0,67817.33,0.0,0.0,4224117.33,0.0,4224000.0,0.0,4224000.0,117.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19517.1
1498,5060.0,上海市松江区教育基金会,2016,上海市松江区教育基金会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8726.1,8726.1,-8726.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17583.07,17583.07,0.0,0.0,207287.08,207287.08,-189704.01,0.0,-198430.11
1499,5005.0,上海国乾公益基金会,2016,上海国乾公益基金会,4575816.55,0.0,0.0,0.0,0.0,2451.9,4578268.45,171222.1,0.0,40902.3,15979.66,228104.06,4350164.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350164.39
1500,4775.0,上海宜川路街道社区基金会,2016,上海宜川路街道社区基金会,1339454.0,0.0,0.0,0.0,2300000.0,34090.66,3673544.66,605918.46,0.0,0.0,6522.1,612440.56,3061104.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061104.1
1501,101.0,上海志成公益基金会,2016,上海志成公益基金会,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,42000.0,0.0,3000.0,445000.0,-445000.0,0.0,93493.15,0.0,0.0,93493.15,0.0,0.0,0.0,0.0,93493.15,0.0,9512.03,9512.03,0.0,0.0,89.0,89.0,9423.03,0.0,-342083.82
1502,151.0,上海阎宝航社会公益基金会,2016,上海阎宝航社会公益基金会,1656854.34,0.0,0.0,0.0,0.0,624.49,1657478.83,0.0,492900.0,0.0,799559.42,1292459.42,365019.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.88,365887.29
1503,5204.0,上海市志趣公益基金会,2016,上海市志趣公益基金会,2607053.04,0.0,0.0,0.0,0.0,769.14,2607822.18,0.0,116848.43,2000000.0,5063.96,2121912.39,485909.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,485909.79
1504,146.0,上海财经大学教育发展基金会,2016,上海财经大学教育发展基金会,31074542.38,0.0,0.0,0.0,0.0,4292645.25,35367187.63,18733341.09,6585.16,0.0,114918.51,18854844.76,16512342.87,30262000.0,1190191.72,0.0,0.0,31452191.72,0.0,0.0,46570000.0,46570000.0,-15117808.28,0.0,15564.36,15564.36,0.0,0.0,0.0,0.0,15564.36,0.0,1410098.95
1505,4073.0,上海战略新兴产业发展基金会,2016,上海战略新兴产业发展基金会,500000.0,0.0,0.0,0.0,0.0,32689.59,532689.59,0.0,11000.0,926526.31,65291.04,1002817.35,-470127.76,1000000.0,3598.63,0.0,0.0,1003598.63,203095.0,1600000.0,0.0,1803095.0,-799496.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1269624.13
1506,4353.0,上海梦飞翔公益基金会,2016,上海梦飞翔公益基金会,0.0,0.0,0.0,0.0,0.0,11237.42,11237.42,0.0,2000.0,0.0,8402.9,10402.9,834.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.52
1507,105.0,上海慈源爱心基金会,2016,上海慈源爱心基金会,642910.33,0.0,0.0,0.0,0.0,451287.66,1094197.99,170000.0,201077.03,0.0,559128.71,930205.74,163992.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,2353.0,-2353.0,0.0,161639.25
1508,4490.0,上海天鹭金盾基金会,2016,上海天鹭金盾基金会,0.0,0.0,0.0,0.0,0.0,6097.19,6097.19,0.0,8000.0,0.0,10959.7,18959.7,-12862.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12862.51
1509,4167.0,上海乐三兰馨教育发展基金会,2016,上海乐三兰馨教育发展基金会,2100000.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,4000.0,4000.0,2096000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.95,2280.95,0.0,0.0,101120.0,101120.0,-98839.05,0.0,1997160.95
