,ao_ad,ao_adex,ao_adn,ao_ate,ao_cc,ao_dd,ao_ddc,ao_ddi,ao_ddin,ao_ddn,ao_ddnn,ao_lst,ao_nni,ao_nnin,ao_od,ao_odi,ao_odin,ao_odn,ao_odnn,ao_odnnn,ao_oth,ao_slr,ba_cn,fp_yr,name,ricf_oid
310,0.00,"4,556.00",0.00,"143,135.15","45,470.00",0.00,0.00,0.00,0.00,0.00,0.00,"246,444.44",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"87,109.15","6,000.00",云南省工业人才发展基金会,2016,云南省工业人才发展基金会,336.0
311,0.00,"2,500.00",0.00,"3,300.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,298,936.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,陕西省阳光慈善基金会,2016,陕西省阳光慈善基金会,3215.0
312,"890,974.22","221,671.17",0.00,"16,041,231.30","15,062,076.03","890,974.22","25,746.00","865,228.22",0.00,0.00,0.00,"20,130,958.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"757,484.10",中国经济改革研究基金会,2016,中国经济改革研究基金会,265.0
313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,山东省泰山文化基金会,2016,山东省泰山文化基金会,3955.0
314,"6,156,221.96","74,591.85",0.00,"5,351,767.06","5,219,995.21","6,156,221.96","6,156,221.96",0.00,0.00,0.00,0.00,"600,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"57,180.00",贵州省青年志愿服务基金会,2016,贵州省青年志愿服务基金会,2985.0
315,0.00,296.00,0.00,296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,云南仁联公益基金会,2016,云南仁联公益基金会,5744.0
316,"7,123.27","7,985.14",0.00,"357,985.14","350,000.00","7,123.27","7,123.27",0.00,0.00,0.00,0.00,"2,000,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,天津市荣程普济公益基金会,2016,天津市荣程普济公益基金会,4898.0
317,"1,986,470.29",0.00,0.00,"2,334,645.92","2,225,585.92","1,986,470.29","1,986,470.29",0.00,0.00,0.00,0.00,"2,690,462.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,860.00","103,200.00",浙江省青少年英才奖励基金会,2016,浙江省青少年英才奖励基金会,2311.0
318,"14,592,919.99","90,240.35","28,513,608.18","46,249,964.49","43,299,838.36","14,592,919.99","614,211.34","13,978,708.65","12,522,228.18","23,125,708.18","10,603,480.00",0.00,0.00,0.00,0.00,0.00,"5,387,900.00",0.00,"5,387,900.00",0.00,"2,054,290.71","805,595.07",河南省残疾人福利基金会,2016,河南省残疾人福利基金会,2132.0
319,0.00,"1,743.00",0.00,"165,504.30","100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"2,245,855.58",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"63,761.30",0.00,浙江安吉县吴昌硕文化发展基金会,2016,浙江安吉县吴昌硕文化发展基金会,3636.0
320,"3,912,255.76",0.00,0.00,"7,612,813.54","7,424,568.05","3,912,255.76","678,000.00","3,234,255.76",0.00,0.00,0.00,"16,906,641.66",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"188,245.49",重庆市万州区教育基金会,2016,重庆市万州区教育基金会,3085.0
321,"876,800.00","274,069.02",0.00,"4,555,492.56","4,211,305.10","876,800.00",0.00,"876,800.00",0.00,0.00,0.00,"5,974,924.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"70,118.44",浙江省老年事业发展基金会,2016,浙江省老年事业发展基金会,2301.0
322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,青海省见义勇为基金会,2016,青海省见义勇为基金会,3267.0
323,"5,501,085.53",0.00,0.00,"8,932,114.83","8,536,308.59","5,501,085.53","1,085.53","5,500,000.00",0.00,0.00,0.00,"52,029,702.89",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"395,806.24",包商银行公益基金会,2016,包商银行公益基金会,472.0
324,0.00,"24,801.40",0.00,"1,102,988.90","1,078,187.50",0.00,0.00,0.00,0.00,0.00,0.00,"9,646,878.27",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,浙江硕源教育基金会,2016,浙江硕源教育基金会,2317.0
325,0.00,0.00,0.00,"141,366.00","127,876.00",0.00,0.00,0.00,0.00,0.00,0.00,"142,044.64",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,490.00,"13,000.00",辽阳辽化教育奖励基金会,2016,辽阳辽化教育奖励基金会,3040.0
326,"509,000.00","3,200.00",0.00,"185,459.00","182,000.00","509,000.00","425,000.00","84,000.00",0.00,0.00,0.00,"4,032,550.74",null,null,0.00,0.00,0.00,0.00,0.00,0.00,259.00,0.00,信阳师范学院教育发展基金会,2016,信阳师范学院教育发展基金会,4734.0
327,0.00,"5,650.87",0.00,"882,111.77","782,639.62",0.00,0.00,0.00,0.00,0.00,0.00,"17,719,882.42",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,777.68","62,043.60",辽宁省光复眼病防治基金会,2016,辽宁省光复眼病防治基金会,4499.0
328,"7,959,972.10",0.00,0.00,"18,283,645.27","17,133,918.86","7,266,001.50",0.00,"7,266,001.50",0.00,0.00,0.00,"5,381,148.22",0.00,null,"693,970.60","693,970.60",0.00,0.00,0.00,0.00,0.00,"1,149,726.41",中国器官移植发展基金会,2016,中国器官移植发展基金会,3459.0
329,"136,650.00","3,553.50",0.00,"371,773.42","368,219.92","136,650.00","136,650.00",0.00,0.00,0.00,0.00,"2,019,800.00",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,云南慧邦尼公益基金会,2016,云南慧邦尼公益基金会,324.0
330,"28,090,623.30","242,590.10","12,875.76","13,909,528.59","12,632,861.99","28,090,623.30","278,581.94","27,812,041.36","12,875.76","12,875.76",0.00,"2,000,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"1,034,076.50",中国文物保护基金会,2016,中国文物保护基金会,242.0
331,"3,111,000.00","35,055.40",0.00,"1,472,141.11","1,335,000.00","3,111,000.00","3,111,000.00",0.00,0.00,0.00,0.00,"2,135,422.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,"102,085.71",MoreThanOneMatch,2016,宁夏银川景博教育发展基金会,
332,0.00,"14,135.20","1,280,000.00","1,970,956.41","1,932,821.21",0.00,0.00,0.00,"1,280,000.00","1,280,000.00",0.00,"11,076,588.27",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"24,000.00",福建师范大学附属中学正祥教育基金会,2016,福建师范大学附属中学正祥教育基金会,2768.0
333,"20,000.00",0.00,0.00,"394,095.61","380,738.50","20,000.00","20,000.00",0.00,0.00,0.00,0.00,"522,343.46",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,357.11","7,000.00",杭州市余杭区见义勇为基金会,2016,杭州市余杭区见义勇为基金会,1804.0
334,0.00,"18,866.00",0.00,"373,866.00","355,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"4,634,277.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,辽宁省沈阳理工大学教育基金会,2016,辽宁省沈阳理工大学教育基金会,3021.0
335,"17,000,813.10","185,812.35",0.00,"5,416,154.59","4,902,000.00","17,000,813.10",813.10,"17,000,000.00",0.00,0.00,0.00,"5,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"121,301.00","207,041.24",贵州省孔学堂发展基金会,2016,贵州省孔学堂发展基金会,2967.0
336,"2,289,284.45","29,711.20",0.00,"2,734,556.71","2,478,820.02","2,289,284.45","1,532,171.58","757,112.87",0.00,0.00,0.00,"2,815,622.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.75,"225,499.74",重庆浙商爱心基金会,2016,重庆浙商爱心基金会,3433.0
337,"65,000.00","5,728.00",0.00,"314,248.00","301,500.00","65,000.00","15,000.00","50,000.00",0.00,0.00,0.00,"3,086,783.92",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,020.00","6,000.00",浙江钟伟嵊泗中学教育基金会,2016,浙江钟伟嵊泗中学教育基金会,3584.0
338,0.00,"14,183.20",0.00,"238,567.50","215,284.30",0.00,0.00,0.00,0.00,0.00,0.00,"2,639,519.47",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"9,100.00",内蒙古清格尔泰蒙古语言文化基金会,2016,内蒙古清格尔泰蒙古语言文化基金会,437.0
339,"1,003,232,385.85",0.00,0.00,"1,005,576,195.96","1,005,016,412.00","1,003,232,385.85","3,232,385.85","1,000,000,000.00",0.00,0.00,0.00,"5,159,386.88",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"559,783.96",贵州省扶贫基金会,2016,贵州省扶贫基金会,2970.0
340,"7,173,456.00","2,588.00",0.00,"1,374,590.40","1,357,450.90","7,173,456.00","1,383,456.00","5,790,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,451.50","13,100.00",河北省石家庄外国语教育集团助学基金会,2016,河北省石家庄外国语教育集团助学基金会,5887.0
341,"6,650,000.00","46,383.00",0.00,"5,616,866.40","5,508,270.40","6,650,000.00",0.00,"6,650,000.00",0.00,0.00,0.00,"1,375,336.65",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"62,213.00",贵州省残疾人福利基金会,2016,贵州省残疾人福利基金会,2973.0
342,"850,000.00","36,396.45",0.00,"1,400,671.05","1,291,120.00","850,000.00",0.00,"850,000.00",0.00,0.00,0.00,"200,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"73,154.60",宁波市镇海区老年福利基金会,2016,宁波市镇海区老年福利基金会,1184.0
343,"3,558,659.52",0.00,0.00,"1,491,286.61","1,369,506.61","3,558,659.52","3,558,659.52",0.00,0.00,0.00,0.00,"3,631,874.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,780.00","120,000.00",浙江省阳光圆梦基金会,2016,浙江省阳光圆梦基金会,4492.0
344,"108,000.00","9,677.00",0.00,"252,959.00","243,282.00","108,000.00",0.00,"108,000.00",0.00,0.00,0.00,"3,037,176.28",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,辽宁省沈阳化工大学教育基金会,2016,辽宁省沈阳化工大学教育基金会,3019.0
345,"41,260.00","163,029.73",0.00,"6,203,216.67","5,895,586.94","41,260.00","41,260.00",0.00,0.00,0.00,0.00,"75,912,537.22",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"144,600.00",天津市南开中学教育基金会,2016,天津市南开中学教育基金会,1070.0
346,"200,000.00","14,348.96",0.00,"421,871.96","383,523.00","200,000.00",0.00,"200,000.00",0.00,0.00,0.00,"4,704,265.03",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,000.00",鹤岗市检察人员救助基金会,2016,鹤岗市检察人员救助基金会,3300.0
347,"5,000.00",0.00,"250,000.00","255,000.00","255,000.00","5,000.00","5,000.00",0.00,0.00,"250,000.00","250,000.00","354,221.36",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,河南省阳光助老基金会,2016,河南省阳光助老基金会,2158.0
348,"1,990,400.00","8,005.40",0.00,"1,032,458.08","1,010,256.00","1,990,400.00","10,000.00","1,980,400.00",0.00,0.00,0.00,"4,110,076.27",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,471.00,"13,725.68",温州市温商慈善基金会,2016,温州市温商慈善基金会,2488.0
349,"22,000.00","5,590.00",0.00,"15,590.00","10,000.00","22,000.00","12,000.00","10,000.00",0.00,0.00,0.00,"2,063,670.42",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,云南宝华福田慈善基金会,2016,云南宝华福田慈善基金会,323.0
350,0.00,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,871,163.70",null,null,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,河南省爱心基金会,2016,河南省爱心基金会,2141.0
351,0.00,"22,216.52",0.00,"898,216.52","876,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"258,710.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,乌审旗人民教育基金会,2016,乌审旗人民教育基金会,3620.0
352,"5,851,714.39","145,086.56",0.00,"7,678,375.52","5,642,650.38","5,851,714.39","1,100,000.00","4,751,714.39",0.00,0.00,0.00,"1,000,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,657,287.27","233,351.31",中国艺术节基金会,2016,中国艺术节基金会,272.0
353,"20,000,000.00","5,108.00",0.00,"20,005,108.00","20,000,000.00","20,000,000.00",0.00,"20,000,000.00",0.00,0.00,0.00,"2,009,209.46",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,浙江湖畔大学创业研究基金会,2016,浙江湖畔大学创业研究基金会,4265.0
354,"1,100,000.00","2,650.00",0.00,"265,650.00","263,000.00","1,100,000.00",0.00,"1,100,000.00",0.00,0.00,0.00,0.00,null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,兰州市西固区教育发展基金会,2016,兰州市西固区教育发展基金会,399.0
355,"1,000,000.00","16,784.12",0.00,"2,206,199.16","2,118,878.48","1,000,000.00",0.00,"1,000,000.00",0.00,0.00,0.00,"4,903,325.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,632.56","68,904.00",辽宁省青年创业基金会,2016,辽宁省青年创业基金会,3034.0
356,"2,101,888.60","34,450.15",0.00,"2,472,922.72","1,764,842.26","2,101,888.60","45,688.60","2,056,200.00",0.00,0.00,0.00,"1,534,135.13",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"500,000.00","173,630.31",重庆市法律援助基金会,2016,重庆市法律援助基金会,3421.0
357,"1,647,438.28","7,968.40",0.00,"9,281,257.50","8,828,669.10","1,647,438.28",0.00,"1,647,438.28",0.00,0.00,0.00,"44,017,343.90",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"444,620.00",0.00,天津中国民航大学教育发展基金会,2016,天津中国民航大学教育发展基金会,1057.0
358,"2,098,409.50","35,475.88",0.00,"6,723,288.81","6,555,441.23","2,098,409.50","2,098,409.50",0.00,0.00,0.00,0.00,"9,306,195.88",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"53,291.70","79,080.00",瑞安市人民教育基金会,2016,瑞安市人民教育基金会,2682.0
359,"353,045,510.81",0.00,"29,822,107.20","304,708,169.94","299,487,177.68","328,832,736.12","154,601,842.56","174,230,893.56","29,822,107.20","29,822,107.20",0.00,0.00,0.00,0.00,"24,212,774.69","24,212,774.69",0.00,0.00,0.00,0.00,0.00,"5,220,992.26",中国社会福利基金会,2016,中国社会福利基金会,259.0
360,0.00,"15,832.00",0.00,"53,272.00","37,440.00",0.00,0.00,0.00,0.00,0.00,0.00,"69,300.93",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,仙居县人民教育基金会,2016,仙居县人民教育基金会,368.0
361,"819,471.70","38,645.14",0.00,"563,855.06","490,626.73","819,471.70","87,958.00","731,513.70",0.00,0.00,0.00,"1,944,188.92",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,"34,583.19",浙江海善公益基金会,2016,浙江海善公益基金会,4711.0
362,"4,100,000.00","1,050.00",0.00,"2,150,751.00","2,139,701.00","4,100,000.00",0.00,"4,100,000.00",0.00,0.00,0.00,"2,020,667.21",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"10,000.00",河北石家庄二中教育发展基金会,2016,河北石家庄二中教育发展基金会,2078.0
363,"12,455,738.00","359,058.84",0.00,"12,779,827.02","12,129,072.70","12,455,738.00","12,455,738.00",0.00,0.00,0.00,0.00,"14,393,061.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"44,201.00","247,494.48",福建省扶贫基金会,2016,福建省扶贫基金会,2795.0
364,"39,625,980.82",0.00,0.00,"26,188,202.04","23,408,242.14","39,625,980.82","88,540.00","39,537,440.82",0.00,0.00,0.00,"36,289,287.41",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"444,307.04","2,335,652.86",贵州省人口福利基金会,2016,贵州省人口福利基金会,2959.0
365,"2,019,850.09","24,486.19","191,526.00","1,649,536.82","1,622,973.75","2,019,850.09","36,850.09","1,983,000.00","111,526.00","191,526.00","80,000.00","2,360,232.55",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,076.88",0.00,吉林省老龄事业发展基金会,2016,吉林省老龄事业发展基金会,932.0
366,"1,665,000.00","411,677.02",0.00,"11,383,725.29","10,792,468.27","1,665,000.00","1,155,000.00","510,000.00",0.00,0.00,0.00,"134,499,553.79",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"179,580.00",天津市华夏器官移植救助基金会,2016,天津市华夏器官移植救助基金会,1068.0
367,"23,000,000.00","15,943.30",0.00,"15,943.30",0.00,"23,000,000.00","10,000,000.00","13,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,河南省扶贫基金会,2016,河南省扶贫基金会,5285.0
368,"412,500.00","10,287.00",0.00,"943,287.00","933,000.00","412,500.00",0.00,"412,500.00",0.00,0.00,0.00,"1,867,426.99",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,本溪市教育基金会,2016,本溪市教育基金会,1797.0
369,"1,540,000.00","7,932.70",0.00,"1,287,410.02","1,201,372.32","1,540,000.00","540,000.00","1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"78,105.00",黑龙江省永续自然资源保护公益基金会,2016,黑龙江省永续自然资源保护公益基金会,4997.0
370,"254,850.00","6,574.00",0.00,"565,807.07","559,233.07","254,850.00","254,850.00",0.00,0.00,0.00,0.00,"30,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,平顶山市人民教育基金会,2016,平顶山市人民教育基金会,1409.0
371,0.00,"2,500.00",0.00,"962,500.00","960,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"3,171,611.99",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,内蒙古汇能慈善基金会,2016,内蒙古汇能慈善基金会,434.0
372,0.00,0.00,0.00,"1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00",0.00,河北地质大学教育发展基金会,2016,河北地质大学教育发展基金会,5273.0
373,"14,303,636.99","201,767.18",0.00,"13,576,505.98","12,893,859.66","11,113,665.10","5,544,496.85","5,569,168.25",0.00,0.00,0.00,"10,383,544.41",0.00,0.00,"3,189,971.89","3,142,380.36",0.00,"47,591.53",0.00,0.00,"24,126.60","456,752.54",河北进德公益基金会,2016,河北进德公益基金会,2080.0
374,"4,319,700.00","211,006.14","21,416.00","3,853,152.24","3,499,696.10","4,319,700.00","1,800.00","4,317,900.00","21,416.00","21,416.00",0.00,"600,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"51,800.00","90,650.00",云南教育基金会,2016,云南教育基金会,326.0
375,0.00,"5,600.00",0.00,"1,153,738.12","663,800.00",0.00,0.00,0.00,0.00,0.00,0.00,"7,879,758.59",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"484,338.12",0.00,浙江中信金通教育基金会,2016,浙江中信金通教育基金会,2201.0
376,"16,793,400.00","226,427.14",0.00,"8,724,697.89","8,498,270.75","16,793,400.00","555,000.00","16,238,400.00",0.00,0.00,0.00,"67,434,662.13",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,传媒大学教育基金会,2016,传媒大学教育基金会,379.0
377,0.00,"2,286,118.35",0.00,"286,526,818.85","281,976,201.75",0.00,0.00,0.00,0.00,0.00,0.00,"2,827,938,336.09",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"407,930.00","1,856,568.75",河仁慈善基金会,2016,河仁慈善基金会,2039.0
378,"24,189,944.02","7,974.00",0.00,"23,184,285.50","23,176,311.50","24,189,944.02","159,944.02","24,030,000.00",0.00,0.00,0.00,"30,191,178.10",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,0.00,金龙鱼慈善公益基金会,2016,金龙鱼慈善公益基金会,3116.0
379,"52,415,489.54","3,133.98",0.00,"3,277,457.99","3,193,696.51","52,415,489.54","50,548,408.44","1,867,081.10",0.00,0.00,0.00,"2,449,177.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-4,705.15","85,332.65",浙江省敏实爱心基金会,2016,浙江省敏实爱心基金会,2286.0
380,0.00,"6,284.00","221,600.00","230,259.00","221,600.00",0.00,0.00,0.00,0.00,"221,600.00","221,600.00","2,031,927.94",null,"221,600.00",0.00,0.00,0.00,0.00,0.00,0.00,"2,375.00",0.00,河南省杜甫文化基金会,2016,河南省杜甫文化基金会,3867.0
381,"7,739,200.00","179,004.38","829,738.00","8,325,179.19","7,595,515.22","7,739,200.00","1,465,000.00","6,274,200.00","829,738.00","829,738.00",0.00,"600,000.00",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"85,615.99","465,043.60",中国关心下一代健康体育基金会,2016,中国关心下一代健康体育基金会,211.0
382,"187,570.46","18,190.00",0.00,"202,127.99","179,160.00","187,570.46","187,570.46",0.00,0.00,0.00,0.00,"1,967,722.86",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"4,777.99",0.00,长春工业大学教育发展基金会,2016,长春工业大学教育发展基金会,4130.0
383,"1,003,610.00","69,841.59",0.00,"3,458,884.99","3,299,445.00","1,003,610.00","253,778.00","749,832.00",0.00,0.00,0.00,"22,521,596.68",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"42,798.40","46,800.00",河北省清河县教育基金会,2016,河北省清河县教育基金会,2064.0
384,"20,000.00",0.00,0.00,"328,503.00","327,450.00","20,000.00",0.00,"20,000.00",0.00,0.00,0.00,"2,933,259.88",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,053.00",0.00,广西国海扶贫助学基金会,2016,广西国海扶贫助学基金会,1624.0
385,"1,550,000.00","23,851.77",0.00,"1,255,214.77","1,231,363.00","1,550,000.00",0.00,"1,550,000.00",0.00,0.00,0.00,"1,714,926.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,中国煤矿文化宣传基金会,2016,中国煤矿文化宣传基金会,251.0
386,"180,000.00","5,471.50",0.00,"240,307.50","162,836.00","180,000.00",0.00,0.00,0.00,0.00,0.00,"3,013,241.80",null,null,0.00,0.00,0.00,0.00,0.00,0.00,null,"72,000.00",兰州市教育发展基金会,2016,兰州市教育发展基金会,4306.0
387,0.00,"3,513.80",0.00,"53,401.24","12,319.20",0.00,0.00,0.00,0.00,0.00,0.00,"2,664,765.66",null,null,0.00,0.00,0.00,0.00,0.00,0.00,"3,370.56","34,197.68",辽宁光达优抚爱心基金会,2016,辽宁光达优抚爱心基金会,2997.0
388,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,334,965.96",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,黑龙江工程学院教育发展基金会,2016,黑龙江工程学院教育发展基金会,3309.0
389,"501,620.00","12,745.00",0.00,"1,182,333.33","1,085,568.33","501,620.00",0.00,"501,620.00",0.00,0.00,0.00,"1,101,118.91",0.00,null,0.00,0.00,0.00,0.00,0.00,0.00,"1,420.00","82,600.00",大庆市老年福利基金会,2016,大庆市老年福利基金会,1043.0
