机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
2599	湖南省浏阳市淮川街道教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1118720.00 	0	0		0	66280	0.00 	336741.71 	1521741.71 	946997.8	12400.00 	-1428.15 	0.00 	957969.65 	0.00 		563772.06 
2600	湖南省浏阳市特殊教育学校教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	236315.00 	0	0		0	0	0.00 	261777.25 	498092.25 	443188.8	16951.00 	0.00 	0.00 	460139.80 	0.00 		37952.45 
2602	湖南省湖湘文化基金会	2013	708558.00 	0	0		0	0	0	0	708558.00 	543100.00 	0	0	0	543100.00 	0.00 		165458	230000.00 	0	0		0	0	0.00 	3398.22 	233398.22 	0	56798.00 	0.00 	0.00 	56798.00 	0.00 		176600.22 
2603	湖南省湘南学院教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4967044.53 	0	0		0	0	0.00 	3365.23 	4970409.76 	2995723.7	0.00 	0.00 	46.00 	2995769.70 	0.00 		1974640.06 
2605	湖南省湘西自治州教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	516427.00 	0	0		0	360000	573878.17 	7074.27 	1457379.44 	468473.1	34028.82 	0.00 	0.00 	502501.92 	0.00 		954877.52 
2606	湖南省湘阴县教师奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	566450.00 	0	0		0	460000	707326.00 	1622.08 	1735398.08 	698603	63746.00 	20957.00 	0.00 	783306.00 	0.00 		952092.08 
2607	湖南省炎帝陵基金会	2013	1000000.00 	0	0		0	0	0	0	1000000.00 	384220.00 	0	96907.2	0	481127.20 	0.00 		518872.8	0.00 	0	0		0	0	0.00 	6339.79 	6339.79 	0	18750.50 	0.00 	0.00 	18750.50 	0.00 		-12410.71 
2608	湖南省祁阳县教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1949281.00 	0	0		0	475000	0.00 	5591.38 	2429872.38 	682800	62074.00 	0.00 	0.00 	744874.00 	0.00 		1684998.38 
2610	湖南省老龄事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	173991.00 	0	0		0	100000	270175.00 	3232.60 	547398.60 	518892.5	123929.70 	0.00 	0.00 	642822.20 	0.00 		-95423.60 
2611	湖南省职工扶贫基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	288969.14 	288969.14 	687000	14391.00 	0.00 	0.00 	701391.00 	0.00 		-412421.86 
2612	湖南省茶祖神农基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1011547.23 	0	0		0	0	0.00 	833516.44 	1845063.67 	1347446	64025.80 	905.00 	0.00 	1412376.80 	0.00 		432686.87 
2613	湖南省袁隆平农业科技奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	707466.11 	8434.65 	715900.76 	108107	7059.60 	230.00 	0.00 	115396.60 	0.00 		600504.16 
2614	湖南省见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	500000	1170000.00 	7523.35 	1677523.35 	856869	40520.00 	0.00 	0.00 	897389.00 	0.00 		780134.35 
2615	湖南省资兴市教育基金会	2013	887126.00 	0	0		0	0	0	0	887126.00 	0.00 	0	0	0	0.00 	0.00 		887126	1847331.00 	0	0		0	682660	0.00 	1163313.68 	3693304.68 	2203111	41954.85 	168776.90 	0.00 	2413842.75 	0.00 		1279461.93 
2616	湖南省邵阳建国慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	5000000.00 	5000000.00 	432000	12579.00 	0.00 	364.74 	444943.74 	0.00 		-4555056.26 
2617	湖南省郴州市临武县教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	3457271.00 	0	0		0	870000	0.00 	620826.79 	4948097.79 	3414451.6	170495.47 	146836.21 	30700.00 	3762483.28 	0.00 		1185614.51 
2618	湖南省郴州市北湖区教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	3858774.55 	0	0		0	484375	205000.00 	18112.95 	4566262.50 	3527274.5	94191.40 	208352.00 	0.00 	3829817.90 	0.00 		736444.60 
2619	湖南省郴州市嘉禾县教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2836657.40 	0	0		0	580000	1029543.00 	3785.09 	4449985.49 	2713106.4	94992.30 	83880.20 	1630.26 	2893609.16 	0.00 		1556376.33 
2620	湖南省郴州市苏仙区教育基金会	2013	0.00 	0	0		0	1100000	0	0	1100000.00 	9960.00 	0	0	0	9960.00 	0.00 		1090040	2027822.60 	0	0		0	60000	0.00 	3972.82 	2091795.42 	1864825	133933.04 	6500.00 	0.00 	2005258.04 	0.00 		86537.38 
2621	湖南省长沙市光彩事业基金会	2013	380000.00 	0	0		0	0	0	0	380000.00 	380000.00 	0	0	0	380000.00 	0.00 		0	4850966.00 	0	0		0	0	0.00 	0.00 	4850966.00 	2728800	20501.09 	0.00 	0.00 	2749301.09 	0.00 		2101664.91 
2622	湖南省长沙市芙蓉区人民教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	342601.80 	0	0		0	0	0.00 	131419.69 	474021.49 	175400	1638.00 	0.00 	0.00 	177038.00 	0.00 		296983.49 
2623	湖南省长沙洗心禅寺慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4858531.86 	0	0		0	0	0.00 	158359.13 	5016890.99 	4489826.45	0.00 	-2070.34 	0.00 	4487756.11 	0.00 		529134.88 
2624	湖南省青少年发展基金会	2013	44513285.82 	0	0		0	0	0	0	44513285.82 	56499403.90 	0	0	0	56499403.90 	-278164.96 		-11705955.07	20000.00 	0	0		0	180000	2400000.00 	768738.96 	3368738.96 	0	1795611.09 	10487.90 	53228.00 	1859326.99 	280163.01 		1231247.01 
2625	湖南省龙山县教育基金会	2013	0.00 	0	0		0	150000	0	0	150000.00 	50000.00 	0	0	0	50000.00 	0.00 		100000	1140421.00 	0	0		0	400000	0.00 	5041.11 	1545462.11 	1003140.75	89685.20 	0.00 	0.00 	1092825.95 	0.00 		452636.16 
2626	湖南省龙阳助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1034000.00 	0	0		0	0	110000.00 	611.43 	1144611.43 	542000	59616.90 	0.00 	0.00 	601616.90 	0.00 		0.00 
2627	湖南科技大学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	70000.00 	0	0		0	0	0.00 	2382.65 	72382.65 	212144	360.00 	0.00 	0.00 	212504.00 	0.00 		0.00 
2628	湖南育才关心青少年基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	172000	15892.00 	-618.44 	0.00 	187273.56 	0.00 		-187273.56 
2629	湖南胡杨助学励学公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	2870203.08 	0.00 	2870203.08 	1148000	0.00 	0.00 	0.00 	1148000.00 	0.00 		1722203.08 
2630	湖南青年创业就业基金会	2013	12640000.00 	0	0		0	0	0	0	12640000.00 	12057055.00 	0	0	0	12057055.00 	-733348.28 		1316293.28	450000.00 	0	0		0	0	733625.00 	0.00 	1183625.00 	0	958997.17 	-109692.12 	0.00 	849305.05 	733348.28 		-399028.33 
2631	湖南飞翔公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	231314.04 	231314.04 	1500000	3086.00 	0.00 	0.00 	1503086.00 	0.00 		-1271771.96 
2632	湖州市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	960000.00 	6766.49 	966766.49 	613952	65365.20 	0.00 	0.00 	679317.20 	0.00 		287449.29 
2634	湘潭县教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	10193831.00 	0	0		0	300000	0.00 	48032.43 	10541863.43 	9553355	124187.18 	185936.00 	0.00 	9863478.18 	0.00 		678385.25 
2635	湘潭市教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	7066825.50 	0	0		0	600000	614000.00 	31791.82 	8312617.32 	7043876.8	245862.87 	60964.10 	0.00 	7350703.77 	0.00 		961913.55 
2636	湛江市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	22000.00 	0	0		0	3215000	0.00 	118206.34 	3355206.34 	163041.9	310976.81 	0.00 	0.00 	474018.71 	0.00 		2881187.63 
2638	滁州市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	652000.00 	0	0		0	0	0.00 	18335.88 	670335.88 	128050	54557.60 	12260.00 	0.00 	194867.60 	0.00 		475468.28 
2640	滨州市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1354523.00 	0	0		0	0	54997.26 	28887.66 	1438407.92 	615731	15560.33 	595.00 	0.00 	631886.33 	0.00 		806521.59 
2642	滨海县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2643	滨海沿海工业园慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	50000.00 	0	0		0	0	0.00 	24421.40 	74421.40 	584000	0.00 	0.00 	0.00 	584000.00 	0.00 		-509578.60 
2644	漳州市李瑞河茶文化教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	170000.00 	0	0		0	0	0.00 	5480.16 	175480.16 	170000	5964.31 	0.00 	0.00 	175964.31 	0.00 		-484.15 
2645	漳州市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	200000.00 	0	0	0	200000.00 	0.00 		-200000	0.00 	0	0		0	200000	1113000.00 	51524.37 	1364524.37 	1507931.08	235885.00 	18549.44 	0.00 	1762365.52 	0.00 		-397841.15 
2646	潍坊市人口关爱基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1369730.00 	0	0		0	300000	0.00 	143228.44 	1812958.44 	1723800	3450.00 	0.00 	105.50 	1727355.50 	0.00 		85602.94 
2647	潍坊市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1893330.50 	0	0		0	5000000	0.00 	0.00 	6893330.50 	0	0.00 	0.00 	0.00 	0.00 	0.00 		6893330.50 
2648	潍坊市铭仁文化发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	184800.00 	0	0		0	0	0.00 	2.26 	184802.26 	184800	18082.00 	0.00 	0.00 	202882.00 	0.00 		-18079.74 
2649	潘天寿基金会（浙江）	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	530000.00 	0	0		0	0	0.00 	111039.36 	641039.36 	516604.5	5102.35 	0.00 	0.00 	521706.85 	0.00 		119332.51 
2652	潮安县文里爱心基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	101000.00 	0	0		0	0	717301.44 	479.67 	818781.11 	383000	24645.50 	0.00 	0.00 	407645.50 	0.00 		411135.61 
2657	澧县教师奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2246124.40 	0	0		0	200000	0.00 	16556.95 	2462681.35 	1436130	74677.49 	0.00 	0.00 	1510807.49 	0.00 		951873.86 
2658	濮阳市教育发展基金会	2013	13420000.00 	0	0		0	0	0	0	13420000.00 	5590000.00 	0	0	0	5590000.00 	0.00 		7830000	9800000.00 	0	0		0	0	70569.04 	25039.81 	9895608.85 	378745	130447.38 	33060.00 	0.00 	542252.38 	0.00 		9353356.47 
2659	瀛公益基金会	2013	1103334.83 	0	0		0	0	0	0	1103334.83 	0.00 	0	0	0	0.00 	15184408.02 		-14081073.19	0.00 	0	54000		0	0	0.00 	9905881.51 	9959881.51 	15519673.02	1124086.51 	0.00 	0.00 	16643759.53 	-15184408.02 		8500530.00 
2660	灌云县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	549500.00 	0	0		0	0	0.00 	16535.01 	566035.01 	0	150.00 	0.00 	0.00 	150.00 	0.00 		465885.01 
2661	灌南县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	60000.00 	0	0		0	0	0.00 	9347.04 	69347.04 	211300	19451.00 	0.00 	0.00 	230751.00 	0.00 		-161403.96 
2662	灵山县准提慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2663	烟台大学教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	-2119.75 	-2119.75 	0.00 		-2119.75 
2664	烟台市枫林公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	1768446.98		0	0	0.00 	31.36 	1768478.34 	2416852.65	52743.07 	0.00 	343.18 	2469938.90 	0.00 		-701460.56 
2665	烟台市见义勇为基金会	2013	400000.00 	0	0		0	0	600000	0	1000000.00 	0.00 	0	0	0	0.00 	0.00 		1000000	1000500.00 	0	0		0	0	0.00 	13786.65 	1014286.65 	724546.92	74403.00 	0.00 	0.00 	798949.92 	0.00 		215336.73 
2666	爱佑慈善基金会	2013	57519515.10 	0	0		0	950000	0	11828.07	58481343.17 	0.00 	0	0	0	0.00 	56003429.05 		2477914.12	101234597.42 	0	0		0	0	0.00 	3586222.19 	104820819.61 	108672446.9	2083328.54 	0.00 	0.00 	110755775.43 	-56003429.05 		50068473.23 
2667	爱德基金会	2013	79080434.00 	0	0		0	0	0	0	79080434.00 	0.00 	0	0	0	0.00 	79878121.11 		-797687.11	6137336.51 	0	0		0	0	14453821.43 	681478.47 	21272636.41 	79878121.11	7954702.73 	598657.67 	0.00 	88431481.51 	-79878121.11 		12719276.01 
2668	爱慕公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2670	牡丹江市公安民警救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	200000.00 	0	0		0	0	248186.08 	129638.73 	577824.81 	1868000	28137.78 	0.00 	562.50 	1896700.28 	0.00 		-1318875.47 
2671	牡丹江市老年福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	40000.00 	0	0		0	0	0.00 	0.00 	40000.00 	481132	0.00 	0.00 	1079.05 	482211.05 	0.00 		-442211.05 
2672	牡丹江师范学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	549127.00 	0	0		0	0	0.00 	7550.47 	556677.47 	390948.91	229.00 	0.00 	0.00 	391177.91 	0.00 		165499.56 
2673	玉林市好人好报基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1098508.80 	0	0		0	0	0.00 	0.00 	1098508.80 	168604.1	45833.00 	-17444.08 	0.00 	196993.02 	0.00 		901515.78 
2674	玉林市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1000.00 	0	0		0	4024500	0.00 	3568.91 	4029068.91 	0	12621.50 	0.00 	1281.80 	13903.30 	0.00 		4015165.61 
2676	王振滔慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	17000000.00 	0	0		0	0	0.00 	0.00 	17000000.00 	17023959.3	348402.04 	-61.35 	0.33 	17372300.32 	0.00 		-372300.32 
2677	珠海市凝警心医疗救助基金会	2013	90000.00 	0	0		0	266100	0	0	356100.00 	356100.00 	0	0	0	356100.00 	0.00 		0	0.00 	0	0		0	0	0.00 	314517.41 	314517.41 	0	9632.43 	0.00 	0.00 	9632.43 	0.00 		304884.98 
2678	珠海市扶贫基金会	2013	26474252.31 	0	0		0	150000	0	0	26624252.31 	11945001.70 	0	0	0	11945001.70 	0.00 		14679250.61	1980.00 	0	0		0	0	0.00 	783724.85 	785704.85 	200000	431716.58 	0.00 	0.00 	631716.58 	0.00 		153988.27 
2679	珠海市禁毒基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2750000.00 	0	0		0	5000000	0.00 	489138.45 	8239138.45 	5298040.72	458940.90 	2629.50 	0.00 	5759611.12 	0.00 		2479527.33 
2682	瑞安市人民教育基金会	2013	2219095.40 	0	0		0	0	0	0	2219095.40 	2849988.00 	0	0	0	2849988.00 	0.00 		-630892.6	0.00 	0	0		0	0	0.00 	608090.03 	608090.03 	5900095.59	144667.36 	49486.00 	0.00 	6094248.95 	0.00 		-5486158.92 
2683	瑞安市公安民警救助奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	10075000.00 	0	0		0	0	0.00 	229617.29 	10304617.29 	4473477.5	206875.40 	0.00 	216645.00 	4896997.90 	0.00 		5407619.39 
2684	瑞安市社会组织发展基金会	2013	145000.00 	0	0		0	0	0	0	145000.00 	86700.00 	0	0	0	86700.00 	0.00 		58300	0.00 	0	21000		0	5000000	0.00 	13674.37 	5034674.37 	222800	15661.00 	100.00 	0.00 	238561.00 	0.00 		4796113.37 
2716	田汉基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	281938.37 		-281938.37	500000.00 	0	0		0	0	0.00 	3558.63 	503558.63 	288557.37	313250.62 	0.00 	0.00 	601807.99 	-281938.37 		183689.01 
2717	白城市公安民警优抚基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2718	白山市公安民警优抚基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	7473.35 	7473.35 	327300	10117.00 	0.00 	0.00 	337417.00 	0.00 		-329943.65 
2721	百色市教育基金会	2013	1488150.00 	0	0		0	0	0	0	1488150.00 	1488150.00 	0	0	0	1488150.00 	0.00 		0	23009042.11 	0	0		0	400000	265801.85 	10957.29 	23685801.25 	3302000	244627.16 	66991.00 	797.90 	3614416.06 	0.00 		20071385.19 
2722	益阳市教育基金会	2013	3900000.00 	0	0		0	0	0	0	3900000.00 	0.00 	0	0	0	0.00 	0.00 		3900000	3004917.00 	0	0		0	700000	451.23 	5383.38 	3710751.61 	2316378.9	148332.20 	302615.50 	0.00 	2767326.60 	0.00 		943425.01 
2723	盐城工业职业技术学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	163744.00 	0	0		0	0	0.00 	16293.20 	180037.20 	369000	12542.60 	0.00 	0.00 	381542.60 	0.00 		0.00 
2724	盐城工学院教育发展基金会	2013	665000.00 	0	0		0	0	0	0	665000.00 	0.00 	0	0	0	0.00 	471410.00 		193590	20570000.00 	0	0		0	0	0.00 	0.00 	20570000.00 	14077410	107702.00 	180.50 	0.00 	14185292.50 	-471410.00 		6899709.85 
2725	盐城市扶贫基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	28000.00 	0	0		0	0	0.00 	0.00 	28000.00 	10000	15908.00 	167.11 	0.00 	26075.11 	0.00 		1924.89 
2726	盐城市李凤祥助学扶困基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1046725.00 	0	0		0	0	220000.00 	2000.00 	1268725.00 	1135216.8	45677.00 	0.00 	-96.73 	1180797.07 	0.00 		87927093.00 
2727	盐城市盐都区见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1250000.00 	0	0		0	0	0.00 	71672.76 	1321672.76 	12000	2020.00 	0.00 	0.00 	14020.00 	0.00 		1307652.76 
2728	盐城市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	24000.00 	0	0		0	0	0.00 	2265522.54 	2289522.54 	799600	130275.52 	142081.00 	3000000.00 	4071956.52 	0.00 		-1782433.98 
2729	盐城师范学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	20545083.82 	0	0		0	0	0.00 	895786.22 	21440870.04 	4282012	118369.90 	207740.00 	1253.90 	4609375.80 	0.00 		16831494.24 
2730	盐城胡友林慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2732	盱眙县教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	400402.50 		0	0.00 	0	0		0	60000	840000.00 	13435.50 	913435.50 	352200	47820.00 	0.00 	382.50 	400402.50 	0.00 		513033.00 
2733	盱眙县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	990500.00 	0	0		0	100000	0.00 	358009.92 	1448509.92 	0	3840.00 	0.00 	0.00 	3840.00 	0.00 		1444669.92 
2734	眉山市关心下一代基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	6496000.00 	0	0		0	30000	0.00 	9095.67 	6535095.67 	716600	16505.40 	0.00 	0.00 	733105.40 	0.00 		5801990.27 
2735	睢宁县慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	8357975.30 	0	0		0	0	0.00 	49695.42 	8407670.72 	1285255	180172.41 	0.00 	0.00 	1465427.41 	0.00 		6942243.31 
2736	睢宁县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	25000	0.00 	0.00 	0.00 	25000.00 	0.00 		-25000.00 
2738	石家庄市志愿服务基金会	2013	0.00 	0	0		0	0	0	0	0.00 	781860.00 	0	0	0	781860.00 	300000.00 		-1081860	0.00 	0	0		0	0	416878.77 	27462.34 	444341.11 	0	781860.00 	0.00 	60.00 	69720.41 	-300000.00 		674620.70 
2739	石河子大学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	1021200.00 	0	0	0	1021200.00 	0.00 		-1021200	2911597.20 	0	0		0	0	0.00 	8658.65 	2920255.85 	0	298.05 	0.00 	8658.00 	8956.05 	0.00 		2911299.80 
2740	石狮市蔡友玉教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	620000.00 	0	0		0	0	0.00 	689288.89 	1309288.89 	429738.14	47764.77 	0.00 	0.00 	477502.91 	0.00 		831785.98 
2742	石狮市蔡辉煌教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	792386.19 	792386.19 	885914.19	26112.30 	0.00 	0.00 	912026.49 	0.00 		-119640.30 
2744	祁阳县昌世助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	181140.00 	0	0		0	0	200000.00 	1403.05 	382543.05 	229930	5900.00 	0.00 	0.00 	235830.00 	0.00 		146713.05 
2747	福州一中教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	15000000.00 	0	0		0	0	0.00 	11271.19 	15011271.19 	556956.2	15335.33 	236.00 	0.00 	572527.53 	0.00 		14438743.66 
2748	福州大学教育发展基金会	2013	17100807.71 	0	0		0	0	0	0	17100807.71 	8641440.00 	0	0	0	8641440.00 	0.00 		8459367.71	281740.00 	0	0		0	0	0.00 	604812.42 	886552.42 	494000	22388.50 	0.00 	0.00 	516388.50 	0.00 		370163.92 
2749	福州市人口福利基金会	2013	5139000.00 	0	0		0	0	0	0	5139000.00 	2118000.00 	0	0	0	2118000.00 	0.00 		3021000	2660000.00 	0	0		0	0	817478.32 	46459.30 	3523937.62 	2896000	227856.61 	0.00 	17238.00 	3141094.61 	0.00 		382843.01 
2750	福州市干部教育基金会	2013	2000000.00 	0	0		0	0	0	0	2000000.00 	120000.00 	0	0	0	120000.00 	0.00 		1880000	0.00 	0	0		0	50000	0.00 	6610.29 	56610.29 	0	872.80 	0.00 	186.00 	1058.80 	0.00 		55551.49 
