ricf_oid_2013	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn.1	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use	ricf_oid	ba_uscc
2977	贵州省见义勇为基金会	2013	102800.0	102800.0	2800.0	100000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1345238.17	1303000.0	0.0	42238.17								2977	53520000675440012D
2978	贵州省贵阳市生态文明基金会	2013	2437157.01	2437157.01	533200.0	1903957.01	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1665445.71	1520910.67	46636.41	36323.55								2978	53520000666976317H
2979	贵州省贵阳市见义勇为基金会	2013	8332.0	8332.0	8332.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1386855.34	1357378.3	0.0	29477.04								2979	53520000587296858H
2980	贵州省送温暖基金会	2013	50000.0	50000.0	0.0	50000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		40119.2	0.0	30000.0	10119.2								2980	
2981	贵州省遵义市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1254355.46	1143854.0	87320.1	23181.36								2981	535200005872711674
2982	贵州省铜仁市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		9000.0	9000.0	0.0	0.0								2982	
2983	贵州省青少年发展基金会	2013	151583754.4	151583754.4	0.0	151583754.4	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		206353814.06	202786046.64	1345985.0	1376833.46								2983	53520000517556968J
2984	贵州省青年创业就业基金会	2013	2524340.51	2524340.51	0.0	2524340.51	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2671043.09	2275725.5	305810.76	89506.83								2984	53520000692714898L
2985	贵州省青年志愿服务基金会	2013	2723945.78	2723945.78	409392.79	2314552.99	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2129028.8	2050426.6	39473.5	39128.7								2985	535200005566249948
2986	贵州省黔东南州见义勇为基金会	2013	3000.0	3000.0	0.0	3000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		77090.6	70664.7	2400.0	4025.9								2986	5352000059077104X4
2987	贵州省黔南州见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		9522.9	242.9	6000.0	3000.0								2987	53520000599353602T
2988	贵州省黔西南州见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		887708.0	87000.0	0.0	708.0								2988	53520000050844041D
2989	资阳市关心下一代基金会	2013	2715000.0	2715000.0	0.0	2715000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1599679.1	1488178.0	0.0	61510.6								2989	535100000603135860
2990	资阳市雁江区教育基金会	2013	914731.0	914731.0	914731.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1119008.0	1022924.0	0.0	96084.0								2990	53510000522807282H
2991	赣州市红十字博爱基金会	2013	1837152.18	1837152.18	7620.0	1829532.18	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6072147.78	5947401.6	46854.0	77892.18								2991	53360000576122246D
2992	赣州市青少年发展基金会	2013	6306856.45	6306856.45	0.0	6306856.45	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5337384.93	5072062.8	112038.0	153284.13								2992	
2994	赣榆县见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		41000.0	41000.0	0.0	0.0								2994	53320000509160672Y
2995	赤峰市人民教育基金会	2013	2795000.0	2795000.0	200000.0	2595000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		599299.0	549649.5	0.0	49552.5								2995	53150000082169511C
2996	赤峰绿化基金会	2013	904200.0	904200.0	904200.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		702135.3	674888.0	0.0	27247.3								2996	53150400564188563M
2997	辽宁光达优抚爱心基金会	2013	1170000.0	1170000.0	400000.0	770000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1530689.81	1467800.0	43976.01	18913.8								2997	53210000692659593C
2998	辽宁爱之光防盲基金会	2013	3900435.48	3900435.48	2467235.48	1433200.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3518031.71	3278789.97	123656.97	115584.77								2998	532100007948052997
2999	辽宁现代公益扶助基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								2999	53210000598079541T
3000	辽宁省东北财经大学教育基金会	2013	142860.0	142860.0	0.0	142860.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		238576.76	229000.0	0.0	9367.0								3000	53210000577207997F
3001	辽宁省体育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		7862557.24	7076464.92	128650.54	657441.78								3001	53210000507405701G
3004	辽宁省公安民警英烈救助基金会	2013	18001244.0	18001244.0	0.0	18001244.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		34721648.37	34659588.8	43500.0	18559.57								3004	532100005909488022
3005	辽宁省公益基金会	2013	2003623.48	2003623.48	0.0	2003623.48	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2276909.68	2096959.36	48000.0	131950.32								3005	53210000781648722H
3006	辽宁省兴隆大家庭大病救助基金会	2013	1000000.0	1000000.0	0.0	1000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		848585.95	838552.45	0.0	10033.5								3006	53210000699401026P
3007	辽宁省周延慈善基金会	2013	850000.0	850000.0	850000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		848561.33	842049.33	0.0	5800.0								3007	53210000673753656G
3008	辽宁省国防教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		158178.46	0.0	48000.0	110178.46								3008	532100000517825755
3009	辽宁省大连交通大学教育基金会	2013	614270.0	614270.0	614270.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1101877.69	1087649.75	0.0	13181.4								3009	53210000587336776K
3010	辽宁省大连海事大学博联助学基金会	2013	1661160.0	1661160.0	1661160.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		716065.77	681402.0	18000.0	16321.77								3010	
3011	辽宁省大连海事大学教育发展基金会	2013	5139630.8	5139630.8	870630.8	4269000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1751211.11	1700133.81	0.0	51077.3								3011	53210000570906859B
3012	辽宁省大连海洋大学教育发展基金会	2013	628000.0	628000.0	0.0	628000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		309093.0	294245.0	3000.0	11848.0								3012	53210000564639096L
3013	辽宁省大连理工大学教育发展基金会	2013	24845476.53	24087054.83	2043142.5	22043912.33	758421.7	0.0	758421.7	0.0	0	0	0	0	0	0	0	0		17875187.83	17658175.7	65000.0	137084.1								3013	532100006837433984
3014	辽宁省妇女儿童基金会	2013	2144350.0	2144350.0	0.0	2144350.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1152478.7	1143811.0	0.0	8667.7								3014	53210000774630620L
3015	辽宁省抚顺市爱心教育基金会	2013	12500.0	12500.0	0.0	12500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		624720.25	583381.35	40400.0	938.9								3015	53210000507550378U
3016	辽宁省教育基金会	2013	3789521.07	3789521.07	3789521.07	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4615008.74	4287968.52	88000.0	239040.22								3016	5321000050740643XG
3017	辽宁省残疾人福利基金会	2013	364700.0	364700.0	40700.0	324000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3264341.21	3087129.87	0.0	177211.34								3017	53210000507408099G
3018	辽宁省沈阳农业大学教育基金会	2013	6796690.0	6796690.0	6796690.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1010811.22	939907.8	0.0	70903.42								3018	5321000059092590X6
3019	辽宁省沈阳化工大学教育基金会	2013	391000.0	391000.0	3000.0	388000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		341425.0	333585.0	0.0	7829.0								3019	53210000594823038W
3020	辽宁省沈阳师范大学教育基金会	2013	313941.4	313941.4	212035.4	101906.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		443879.2	430900.0	0.0	0.0								3020	53210000555365863C
3021	辽宁省沈阳理工大学教育基金会	2013	2185000.0	2185000.0	185000.0	2000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		165584.5	153759.0	0.0	11825.5								3021	53210000580738123G
3022	辽宁省红十字基金会	2013	2241390.43	2241390.43	68374.5	2173015.93	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1762058.97	1631397.06	32460.35	98201.56								3022	53210000059823722Y
3023	辽宁省老年基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		442345.77	16800.0	189240.0	236305.77								3023	
3025	辽宁省见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2575467.92	2315555.87	235755.61	24156.44								3025	5321000050741005X8
3026	辽宁省辽宁大学教育基金会	2013	1322892.0	1200000.0	0.0	1200000.0	122892.0	122892.0	0.0	0.0	0	0	0	0	0	0	0	0		638464.0	633000.0	0.0	3164.0								3026	53210000590926427Y
3027	辽宁省辽宁工业大学教育基金会	2013	341360.0	341360.0	91360.0	250000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		505891.9	424500.0	0.0	81391.9								3027	532100005525912321
3028	辽宁省辽宁工程技术大学教育基金会	2013	1911000.0	1911000.0	1911000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1423333.8	1395000.0	0.0	22449.0								3028	532100006926569236
3029	辽宁省辽宁师范大学教育基金会	2013	231500.0	231500.0	0.0	231500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		307065.5	302200.0	0.0	4865.5								3029	532100005760658277
3030	辽宁省辽宁水利职业学院教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3030	532100000853374021
3031	辽宁省辽宁石油化工大学教育发展基金会	2013	531115.18	531115.18	23000.0	508115.18	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		709560.5	695343.0	0.0	14217.5								3031	53210000580729024D
3032	辽宁省闽商公益基金会	2013	3917800.0	3917800.0	3467700.0	450100.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1561772.9	945560.0	48000.0	2176.0								3032	53210000051778031U
3033	辽宁省青少年发展基金会	2013	8032590.6	8032590.6	221367.8	7811222.8	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8095145.52	8045276.1	4800.0	45069.42								3033	53210000507410519J
3034	辽宁省青年创业基金会	2013	30000.0	30000.0	30000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		271643.93	247206.19	4948.34	19489.4								3034	53210000676863332X
3036	辽源市公安民警优抚基金会	2013	10000.0	10000.0	10000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		892847.23	863187.0	0.0	29660.23								3036	53220000584632641P
3037	辽源市兴学弘泰教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		15260.0	15000.0	0.0	0.0								3037	532200000819131775
3038	辽源市平安基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1511871.0	1498852.0	0.0	13019.0								3038	53220000594476523Y
3040	辽阳辽化教育奖励基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		170884.5	155380.0	15000.0	0.0								3040	53210000464600557C
3041	达州市教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		25560.0	20000.0	0.0	0.0								3041	535100005049639194
3042	达拉特旗人民教育基金会	2013	1724409.0	1724409.0	0.0	1724409.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1813349.0	1808133.0	2000.0	3216.0								3042	53150000695947136N
3043	连云港公安大病特困救助基金会	2013	463000.0	463000.0	463000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		32900.0	32900.0	0.0	0.0								3043	53320000509161026B
3047	连云港市新浦区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4517.5	4500.0	0.0	17.5								3047	53320000509160744P
3049	连云港市海州区见义勇为基金会	2013	500000.0	500000.0	0.0	500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		26092.54	24441.74	0.0	1650.8								3049	533200005091606644
3051	连云港市连云区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8036.0	8000.0	0.0	36.0								3051	53320000509160736W
3053	连云港师范高等专科学校教育发展基金会	2013	5519000.0	5519000.0	5519000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1146996.8	1138750.0	0.0	8246.8								3053	533200005091613927
3054	连云港正大天晴爱心基金会	2013	3060970.0	3060970.0	582970.0	2478000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		761222.65	761222.65	0.0	0.0								3054	53320000509160904Y
3055	连云港经济技术开发区见义勇为基金会	2013	60000.0	60000.0	0.0	60000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		18380.0	18078.0	0.0	302.0								3055	5332000050916071X2
3056	连云港职业技术学院教育发展基金会	2013	1540000.0	1540000.0	0.0	1540000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		524145.0	521000.0	0.0	3145.0								3056	53320000509160437Y
3057	通化市公安民警优抚基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		203547.5	190000.0	0.0	13547.5								3057	53220000054076975M
3058	通化矿业集团扶贫济困基金会	2013	500000.0	500000.0	0.0	500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		425635.5	415580.0	0.0	10055.5								3058	5322000068695537X5
3059	通辽市扶贫基金会	2013	768.85	768.85	768.85	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3059	53150000699496213C
3060	通辽市科尔沁民歌基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		47271.5	0.0	0.0	15695.5								3060	53150500564196950G
3061	遂宁市关心下一代基金会	2013	1870582.06	1870582.06	0.0	1870582.06	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3061	53510000080718687B
3062	遂昌县人民教育基金会	2013	2899900.0	2899900.0	1999125.0	900775.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2611300.0	2607530.0	0.0	3770.0								3062	53330000778296172T
3063	邳州市慈善基金会	2013	8118000.0	8118000.0	8118000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4909741.06	4802115.0	100451.76	2693.3								3063	533200005091605338
3064	邳州市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		38000.0	38000.0	0.0	0.0								3064	53320000509161544K
3065	邵东县教育基金会	2013	605664.0	605664.0	597426.0	8238.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		712192.5	649941.0	17100.0	34820.5								3065	534300007700806258
3066	邵阳市教育基金会	2013	1104406.0	1104406.0	1104406.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1769269.97	1633190.0	106900.0	20421.17								3066	534300000558485514
3067	郑州市法律援助基金会	2013	9465600.0	9465600.0	0.0	9465600.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		425810.6	0.0	235362.0	30028.7								3067	53410000061380617H
3068	都江堰友爱教育基金会	2013	345267.0	345267.0	3600.0	341667.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1164229.94	1079507.34	53464.54	31258.06								3068	53510000692297684E
3069	都江堰市教育发展基金会	2013	2311421.54	2311421.54	2311421.54	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1935727.5	1917604.0	0.0	18123.5								3069	53510000692286993E
3070	鄂尔多斯东联教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		596901.12	472400.0	2600.0	0.0								3070	531506026609905052
3072	鄂尔多斯市东胜环境卫生事业发展基金会	2013	209650.0	209650.0	1000.0	208650.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3072	53150602070122281E
3073	鄂尔多斯市人民教育基金会	2013	100000.0	100000.0	100000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3034.5	0.0	0.0	3034.5								3073	5315000067439873X4
3074	鄂尔多斯市成吉思汗基金会	2013	10000.0	10000.0	0.0	10000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		235164.24	218664.24	16500.0	0.0								3074	531500005027003308
3075	鄂尔多斯市残疾人福利基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1189975.76	1096550.0	0.0	7039.2								3075	53150600660990484L
3076	鄂尔多斯市莲之心慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		104809.0	100000.0	0.0	4809.0								3076	531500005528251588
3078	鄂托克前旗教师奖励基金会	2013	500000.0	500000.0	500000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		509058.0	503000.0	0.0	6058.0								3078	531506235641969425
3079	鄂托克旗教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		781692.5	709000.0	66000.0	6692.5								3079	531500006959279605
3081	重庆光彩事业基金会	2013	5100000.0	5100000.0	0.0	5100000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		53650.5	8000.0	45415.0	235.5								3081	53500000060517861D
3082	重庆协信公益基金会	2013	780707.8	780707.8	449002.8	331705.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		685342.35	667710.0	0.0	17528.35								3082	
3083	重庆大学教育发展基金会	2013	22109492.99	17550893.37	184357.4	17366535.97	4558599.62	0.0	4558599.62	0.0	0	0	0	0	0	0	0	0		63453730.24	62947116.42	82685.0	423928.82								3083	53100000717835304J
3084	重庆大德公益基金会	2013	120800.0	120800.0	70800.0	50000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3084	53500000080199020Y
3085	重庆市万州区教育基金会	2013	2010935.0	2010935.0	0.0	2010935.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2435645.66	2326475.32	0.0	109170.34								3085	
3086	重庆市人口福利基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3086	535000000605400840
3088	重庆市南川区教育基金会	2013	400396.8	400396.8	0.0	400396.8	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		227532.0	220000.0	0.0	7532.0								3088	53500000559034164A
3089	重庆市卢作孚教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1225891.0	1210500.0	0.0	15391.0								3089	5350000055678025XM
3090	重庆市开县教育基金会	2013	10631401.8	10631401.8	353463.3	10277938.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2894109.14	2579486.3	12532.0	174660.64								3090	
3091	重庆市彭水教育基金会	2013	4613991.1	4613991.1	100000.0	4513991.1	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4181352.56	4008172.4	40180.0	132891.06								3091	53500000597980485D
3092	重庆市武隆县扶贫基金会	2013	5682650.0	5682650.0	127650.0	5555000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3047891.79	2826200.0	99700.0	121991.79								3092	
3093	重庆市沈铁梅文化发展基金会	2013	2000000.0	2000000.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4820.5	0.0	0.0	4818.0								3093	5350000006565059X4
3094	重庆市科技事业发展基金会	2013	40000.0	40000.0	0.0	40000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		228150.71	211871.51	13500.0	2779.2								3094	535000005889204563
3095	重庆市科普发展基金会	2013	4200000.0	4200000.0	0.0	4200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		143036.4	124640.9	0.0	9860.2								3095	535000000605345300
3096	重庆市老年事业发展基金会	2013	10970134.23	10970134.23	10970134.23	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		12045860.93	11764715.3	176750.56	104395.07								3096	535000005590317219
3097	重庆市长寿区聚商公益慈善基金会	2013	2321010.0	2321010.0	2321010.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		306230.0	300000.0	0.0	6230.0								3097	53500000073662849X
3098	重庆市青年志愿服务基金会	2013	1346228.42	1346228.42	548089.72	798138.7	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		496466.0	483654.0	0.0	12812.0								3098	53500000066162440Y
3099	重庆师范大学教育发展基金会	2013	1162000.0	1162000.0	103000.0	1059000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		390250.79	379000.0	0.0	11050.79								3099	535000005889007891
3100	重庆社会救助基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		10067009.68	9419889.06	132700.0	514420.62								3100	5350000058148433XM
3101	重庆西南大学教育基金会	2013	19940007.5	19940007.5	1468403.3	18471604.2	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		11421038.88	11325836.18	0.0	95202.7								3101	53500000581470608X
3102	重庆西南政法大学教育基金会	2013	1200000.0	1200000.0	0.0	1200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		551236.8	499746.9	19825.0	31249.4								3102	535000005967189285
3103	重庆邮电大学教育基金会	2013	3342619.9	3342619.9	0.0	3342619.9	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		676294.2	675198.0	0.0	1096.2								3103	5350000006053387XP
3104	重庆金平法学教育基金会	2013	1040050.0	1040050.0	0.0	1040050.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		604461.34	558001.6	19400.0	24265.24								3104	53500000559047360N
3105	重庆陈玉仙慈善基金会	2013	2000000.0	2000000.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3348.0	0.0	2260.0	1088.0								3105	53500000083098612Y
3106	金华市人民教育基金会	2013	7549900.0	7549900.0	263500.0	7286400.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4741303.26	4645045.0	69420.0	26838.26								3106	5333000078047568XT
3107	金华市外国语学校教育发展基金会	2013	12947000.0	12947000.0	6947000.0	6000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		13001948.0	13000000.0	0.0	1948.0								3107	53330000A933765351
3108	金华市永远的荣光艺术教育基金会	2013	3543000.0	3543000.0	0.0	3543000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1032499.0	1023045.0	0.0	9454.0								3108	53330000A933761725
3109	金华市见义勇为基金会	2013	85000.0	85000.0	0.0	85000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1117629.0	1114000.0	0.0	3629.0								3109	533300005018842110
3111	金华职业技术学院教育发展基金会	2013	378504.0	378504.0	308504.0	70000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1853364.25	1818072.5	0.0	35291.75								3111	53330000501883841X
3113	金湖县见义勇为基金会	2013	1456000.0	1456000.0	1456000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		480543.83	233000.0	0.0	20522.0								3113	5332000050916127X3
3115	金陵科技学院教育发展基金会	2013	20780000.0	20780000.0	290000.0	20490000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24171417.6	24129920.0	0.0	41497.6								3115	53320000509159890F
3116	金龙鱼慈善公益基金会	2013	22305044.5	15212819.5	0.0	15212819.5	7092225.0	7092225.0	0.0	0.0	0	0	0	0	0	0	0	0		22329236.7	22312488.7	0.0	16748.0								3116	531000007178363073
3117	钦州市政协爱心慈善基金会	2013	4701828.0	4701828.0	481828.0	4220000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2184271.3	2162075.0	3000.0	19196.3								3117	534507005998311680
3118	铁岭市公安民警救助基金会	2013	3514800.0	3514800.0	3514800.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2506259.0	2496000.0	0.0	10259.0								3118	53210000699437168A
3120	锡林郭勒盟扶贫基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								3120	531500000821824176
3122	锦州市公安民警救助基金会	2013	1381900.0	1381900.0	381900.0	1000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1375117.02	1245060.0	21600.0	43465.0								3122	53210000686620684J
3123	锦树爱心慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		172533.6	172533.6	0.0	0.0								3123	53640000MJX1736217
3124	镇江市丹徒区见义勇为基金会	2013	65000.0	65000.0	0.0	65000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		395135.1	316579.5	56400.0	21655.6								3124	5332000050915837XK
3125	镇江市京口区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		275728.4	257638.4	0.0	18090.0								3125	533200005091587675
3126	镇江市新区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		186139.0	152245.0	19600.0	6352.0								3126	53320000509158505D
3127	镇江市润州区见义勇为基金会	2013	15000.0	15000.0	5000.0	10000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		429393.6	364111.0	58686.0	6596.6								3127	53320000509158759A
3128	镇江市见义勇为基金会	2013	11395000.0	11395000.0	11395000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2570720.25	2055348.0	199800.0	92984.6								3128	5332000050915917XF
3129	长安大学教育基金会	2013	1989000.41	1989000.41	1989000.41	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3079008.6	3068349.2	0.0	10659.4								3129	5361000056379625X3
3131	长春工程学院教育基金会	2013	523000.0	523000.0	523000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		459438.0	453009.0	0.0	6429.0								3131	532200005597675442
