ricf_oid_2013	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu	ricf_oid	ba_uscc
1294	山东省武训教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4118000.0	0.0	0.0		0.0	0.0	0.0	13898.37	4131898.37	7230230.0	10494.0	0.0	0.0	7240724.0	0.0		-3108825.63	1294	53370000MJD675131C
1295	山东省残疾人福利基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	14508493.5	0.0	0.0		0.0	0.0	0.0	121160.98	14629654.48	14144554.28	545870.42	69897.0	0.0	14760321.7	0.0		-130667.22	1295	53370000MJD675019D
1296	山东省石油大学教育发展基金会	2013	6842336.0	0	0.0		0	0.0	0.0	0.0	6842336.0	5261457.67	0.0	0.0	0.0	5261457.67	0.0		1580878.33	10393133.34	0.0	0.0		0.0	0.0	0.0	1251367.42	11644500.76	341619.8	42724.57	0.0	0.0	384344.37	0.0		11260156.39	1296	53370000MJD675596Q
1298	山东省老龄事业发展基金会	2013	2253500.0	0	0.0		0	0.0	0.0	0.0	2253500.0	1404642.84	0.0	0.0	0.0	1404642.84	0.0		848857.16	371100.0	0.0	0.0		0.0	0.0	643719.37	6579.07	1021398.44	844282.75	173239.4	0.0	0.0	1017522.15	0.0		3876.29	1298	53370000MJD675107U
1299	山东省胜利油田地学开拓基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1002000.0	0.0	0.0		0.0	0.0	594440.09	72875.71	1669315.8	837369.12	48546.56	40535.44	0.0	926451.12	0.0		742864.68	1299	53370000MJD675414L
1300	山东省胜利石油工程技术创新基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	702427.19		0.0	0.0	0.0	5422.37	707849.56	279460.0	7243.0	0.0	49566.21	336269.21	0.0		371580.35	1300	53370000MJD675537M
1301	山东省见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2020000.0	0.0	0.0		0.0	0.0	0.0	88127.84	2108127.84	378520.83	386326.4	0.0	0.0	764847.23	0.0		1343280.61	1301	53370000MJD67549XA
1302	山东省送温暖工程基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	200.0	0.0	0.0		0.0	0.0	1508867.34	127619.71	1636687.05	1292000.0	273240.9	0.0	0.0	1565240.9	0.0		71446.15	1302	53370000MJD6758604
1304	山东省青岛第二中学教育发展基金会	2013	3472999.0	0	0.0		0	0.0	0.0	0.0	3472999.0	1404042.56	0.0	0.0	0.0	1404042.56	0.0		2068956.44	854000.0	0.0	0.0		0.0	0.0	0.0	16765.82	870765.82	41000.0	12978.5	91.0	0.0	54069.5	0.0		816696.32	1304	53370000MJD6752890
1305	山东省青年创业就业基金会	2013	540000.0	0	0.0		0	0.0	0.0	0.0	540000.0	3540000.0	0.0	0.0	0.0	3540000.0	0.0		-3000000.0	911200.0	0.0	0.0		0.0	0.0	0.0	149566.93	1060766.93	0.0	50858.79	0.0	0.0	50858.79	0.0		1009908.14	1305	53370000MJD6781211
1306	山东省鲁卫预防性病艾滋病基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	650000.0	0.0	0.0		0.0	0.0	0.0	6.5	650006.5	123000.0	12881.45	0.0	0.0	135881.45	0.0		514125.05	1306	53370000MJD6765999
1309	山东科技大学教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1782250.0	0.0	0.0		0.0	0.0	0.0	90998.1	1873248.1	2610313.0	19357.1	0.0	0.0	2629670.1	0.0		-756422.0	1309	53370000MJD675430A
1310	山东英才学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4191981.7	0.0	0.0		0.0	0.0	0.0	5962.26	4197943.96	3465314.95	6552.5	281.44	0.0	3472148.89	0.0		725795.07	1310	53370000MJD675465W
1311	山东财经大学教育基金会	2013	6620000.0	0	0.0		0	0.0	0.0	0.0	6620000.0	2039817.94	0.0	0.0	0.0	2039817.94	0.0		4580182.06	400000.0	0.0	0.0		0.0	0.0	1317768.87	12616.05	1730384.92	211478.2	14493.4	0.0	0.0	225971.6	0.0		1504413.32	1311	53370000MJD675553B
1313	山西省东冶建成教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	382725.0	386.35	383111.35	174000.0	15958.96	0.0	0.0	189958.96	0.0		193152.39	1313	53140000586172490E
1314	山西省人民教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2981000.0	0.0	0.0		0.0	0.0	0.0	1242631.53	4223631.53	3650882.0	103974.44	7450.0	97947.54	3860253.98	0.0		363377.55	1314	531400007832635519
1315	山西省代县雁门济困助学基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	1500000.0	10312.77	1510312.77	1419000.0	113370.86	0.0	26750.0	1559120.86	0.0		-48808.09	1315	53140000597386611N
1317	山西省健康促进基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	7000000.0	0.0	0.0		0.0	0.0	157370.01	36307.49	7193677.5	12650.0	28529.7	0.0	0.0	41179.7	0.0		7152498.8	1317	53140000058854826Y
1318	山西省公安民警抚恤救助基金会	2013	8365716.5	0	0.0		0	0.0	0.0	0.0	8365716.5	495000.0	0.0	0.0	0.0	495000.0	0.0		7870716.5	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	557000.0	73660.79	0.0	0.0	630660.79	0.0		-381772.23	1318	53140000788532263P
1319	山西省关心下一代事业发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	370000.0	7535.96	377535.96	195971.0	16314.45	824.0	0.0	213109.45	0.0		164426.51	1319	53140000MJ163205XN
1320	山西省出生缺陷干预救助基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	300000.0	0.0	0.0		0.0	0.0	0.0	17795.28	317795.28	1500000.0	0.0	0.0	128222.87	1628222.87	0.0		-1310427.59	1320	531400000588670966
1322	山西省华宇慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	160980.0	0.0	0.0		0.0	0.0	0.0	0.0	160980.0	160980.0	5800.0	0.0	-1450.5	165329.5	0.0		-4349.5	1322	53140000694250783D
1323	山西省华安扶贫基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	5250000.0	0.0	5250000.0	4955428.0	271077.6	725.91	0.0	5227231.51	0.0		22768.49	1323	531400005812000930
1324	山西省合创爱心助困基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	142000.0	0.0	0.0		0.0	0.0	0.0	17924.51	159924.51	178600.0	4124.4	0.0	531.0	183255.4	0.0		23330.89	1324	53140000662390159R
1325	山西省吕梁东江教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3500000.0	0.0	0.0		0.0	0.0	0.0	5748.42	3505748.42	444000.0	20058.0	0.0	0.0	464058.0	0.0		3041690.42	1325	
1326	山西省和顺县扶贫基金会	2013	4080000.0	0	0.0		0	0.0	0.0	0.0	4080000.0	0.0	0.0	0.0	0.0	0.0	0.0		4080000.0	0.0	0.0	0.0		0.0	0.0	621000.0	6860.19	627860.19	1802559.0	175607.47	0.0	0.0	1978166.47	0.0		-1350306.28	1326	53140000051995415H
1327	山西省大同市扶贫基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	100000.0	0.0	0.0		0.0	0.0	0.0	6439471.35	6539471.35	6854281.0	103793.02	0.0	0.0	6958074.02	0.0		-418602.67	1327	53140000729654340C
1329	山西省妇女儿童发展基金会	2013	4000000.0	0	0.0		0	0.0	0.0	0.0	4000000.0	0.0	0.0	0.0	0.0	0.0	0.0		4000000.0	7093050.0	0.0	0.0		0.0	0.0	0.0	4576.69	7097626.69	201050.0	35578.06	20067.1	0.0	256695.16	0.0		6840931.53	1329	53140000MJ16325191
1330	山西省姚奠中国学教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	116220.3	0.0	0.0	0.0	116220.3	0.0		-116220.3	3242450.0	0.0	0.0		0.0	0.0	0.0	7208.91	3249658.91	750556.97	116059.03	46.8	0.0	866662.8	0.0		2382996.11	1330	53140000699145333A
1331	山西省孝义市扶贫基金会	2013	386000.0	0	0.0		0	975000.0	0.0	0.0	1361000.0	1273000.0	88000.0	0.0	0.0	1361000.0	0.0		0.0	1436000.0	0.0	0.0		0.0	0.0	0.0	8269.86	1444269.86	903300.0	124479.25	0.0	0.0	1027779.25	0.0		416490.61	1331	531400006898756584
1332	山西省岚县民觉教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1000000.0	0.0	0.0		0.0	0.0	800000.0	14672.12	1814672.12	1286400.0	66887.0	0.0	0.0	1353287.0	0.0		461385.12	1332	531400005684760286
1333	山西省平顺县申纪兰扶贫助教基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	35000.0	0.0	0.0		0.0	0.0	180000.0	6406.18	221406.18	34000.0	55461.93	0.0	0.0	89461.93	0.0		131944.25	1333	531400006862555416
1334	山西省德盛昌慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1115105.0	0.0	0.0		0.0	0.0	49000.0	36.03	1164141.03	11097900.0	120096.6	43.0	0.0	1229929.36	0.0		-65788.57	1334	53140000MJ1632412M
1335	山西省恒富助学奖学基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	817800.0	7787.0	-3261.83	0.0	822325.17	0.0		-822325.17	1335	531400005973765873
1337	山西省振兴京剧基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	80000.0	0.0	0.0		0.0	500000.0	375999.5	1616.22	957615.72	506475.0	47845.28	561.25	0.0	554881.53	0.0		402734.19	1337	53140000681934879F
1339	山西省文化发展基金会	2013	1000000.0	0	0.0		0	0.0	0.0	0.0	1000000.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	797500.0	0.0	0.0		0.0	0.0	289638.33	64039.82	1151178.15	2614158.16	203455.51	84291.5	0.0	2901905.17	0.0		0.0	1339	53140000566314981X
1341	山西省晋中市扶贫基金会	2013	30000.0	0	0.0		0	50000.0	0.0	0.0	80000.0	0.0	0.0	0.0	0.0	0.0	0.0		80000.0	180000.0	0.0	734820.0		0.0	0.0	0.0	2315.85	917135.85	673387.46	45104.8	0.0	0.0	718492.26	0.0		198643.59	1341	5314000079420424XY
1342	山西省晋商文化基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3000000.0	0.0	0.0		0.0	0.0	4218082.19	13611.0	7231693.19	897095.3	88637.6	878.9	0.0	986611.8	0.0		6245081.39	1342	531400005973736772
1343	山西省晋城市创业就业基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3100000.0	0.0	0.0		0.0	0.0	392222.07	0.0	3492222.07	2904993.5	154177.9	-21119.02	0.0	3038052.38	0.0		454169.69	1343	53140000597388078Y
1346	山西省残疾人福利基金会	2013	7959634.2	0	0.0		0	0.0	0.0	0.0	7959634.2	8609110.12	0.0	0.0	0.0	8609110.12	0.0		-649475.92	10023.76	0.0	0.0		0.0	0.0	3453483.92	109849.37	3573357.05	2043637.1	748579.27	30872.0	0.0	2823088.37	0.0		750268.68	1346	53140000792203323E
1347	山西省汇丰兴业集团公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	5461.19	5461.19	844000.0	1630.0	793.5	0.0	846423.5	0.0		0.0	1347	53140000MJ1632359R
1348	山西省汇邦慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3711180.0	0.0	0.0		0.0	0.0	0.0	92829.0	3804009.0	1278780.0	16.88	-2675.81	0.0	1276121.07	0.0		2527887.93	1348	53140000MJ1632439D
1349	山西省汾酒集团公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6195372.1	0.0	0.0		0.0	0.0	0.0	0.0	6195372.1	8565994.5	562155.34	-34604.0	0.0	9093545.84	0.0		-2898173.74	1349	53140000566325082W
1350	山西省潞安扶贫助学基金会	2013	1720000.0	0	0.0		0	0.0	0.0	0.0	1720000.0	2231250.0	0.0	0.0	0.0	2231250.0	0.0		-511250.0	0.0	0.0	0.0		0.0	0.0	830000.0	461620.54	1291620.54	0.0	73873.04	2080.8	46272.5	122226.34	0.0		1169394.2	1350	53140000792234584H
1351	山西省煤炭职业技术教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	2052316.33	15048.03	2067364.36	1307100.0	202415.99	549716.92	0.0	2059232.91	0.0		8131.45	1351	53140000MJ1632113P
1352	山西省社会救助基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	130411.52	130411.52	100000.0	53501.44	0.0	0.0	153501.44	0.0		-23089.92	1352	
1354	山西省程海庆教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	9916.36	9916.36	558640.0	43241.0	-8761.86	0.0	593119.14	0.0		-553119.14	1354	53140000051966841Y
1355	山西省葵花公益基金会	2013	2083208.3	0	0.0		0	475000.0	0.0	0.0	2558208.3	2122059.87	0.0	0.0	0.0	2122059.87	0.0		436148.43	29500.0	0.0	0.0		0.0	0.0	0.0	0.0	29500.0	0.0	14240.0	197.57	0.0	14437.57	0.0		15062.43	1355	53140000660439086N
1356	山西省西山慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2323909.0	0.0	0.0		0.0	0.0	0.0	31415.45	2355324.45	4140000.0	21982.5	584.5	0.0	4162567.0	0.0		-1807242.55	1356	531400006701501399
1357	山西省通力达司法救济基金会	2013	305718.0	0	0.0		0	0.0	0.0	0.0	305718.0	305718.0	0.0	0.0	0.0	305718.0	0.0		0.0	284000.0	0.0	0.0		0.0	0.0	0.0	0.0	284000.0	61640.5	28599.3	-2799.81	0.0	87439.99	0.0		2196560.01	1357	53140000058874800R
1358	山西省阳光教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	450000.0	0.0	450000.0	30000.0	21290.8	-1726.84	0.0	49563.96	0.0		400436.04	1358	53140000586174533M
1359	山西省阳泉市矿区特困帮扶基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	4130000.0	0.0	11826.63	4141826.63	1236717.72	0.0	0.0	2597.3	1239315.02	0.0		0.0	1359	53140000597378136J
1360	山西省青少年发展基金会	2013	11558522.84	0	0.0		0	0.0	0.0	0.0	11558522.84	0.0	0.0	0.0	0.0	0.0	15852661.4		11558522.84	50000.0	0.0	0.0		0.0	0.0	0.0	288232.29	338232.29	15854545.4	235161.74	0.0	26080.0	16115787.14	0.0		-15777554.85	1360	531400005061013947
1362	山西省龙城卫士伤残救助基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	10000.0	0.0	0.0		0.0	0.0	0.0	300000.0	310000.0	256000.0	5748.0	-18156.15	0.0	243591.85	0.0		66408.15	1362	53140000597369512A
1363	山西财经大学教育发展基金会	2013	1000000.0	0	0.0		0	0.0	0.0	0.0	1000000.0	0.0	0.0	0.0	0.0	0.0	0.0		1000000.0	0.0	0.0	0.0		0.0	0.0	0.0	6402.44	6402.44	0.0	237.0	0.0	0.0	237.0	0.0		6165.44	1363	531400000704812681
1364	岱山县人民教育基金会	2013	2626305.44	0	0.0		0	0.0	0.0	0.0	2626305.44	1186902.72	0.0	0.0	0.0	1186902.72	0.0		2646305.44	2986922.32	0.0	0.0		0.0	0.0	0.0	0.0	2986922.32	1043000.0	0.0	0.0	0.0	1043000.0	0.0		737019.6	1364	53330000501883868M
1365	岳阳市岳阳楼区教师奖励基金会	2013	889650.0	0	0.0		0	0.0	0.0	13791.22	903441.22	0.0	0.0	20.0	0.0	20.0	0.0		424681.22	63392.0	0.0	0.0		0.0	579797.0	600000.0	538.12	1243727.12	776259.0	17100.0	50.0	19490.0	812899.0	0.0		909568.12	1365	53430000770058006R
1366	岳阳市教师奖励基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	940869.0	0.0	0.0		0.0	500000.0	1482500.0	899000.0	3822369.0	2717516.82	117408.92	4958.87	0.0	2839884.61	0.0		982484.39	1366	534300007680435699
1367	岳阳市特困家庭大病医疗慈善救助基金会	2013	21000000.0	0	0.0		0	0.0	0.0	0.0	21000000.0	0.0	0.0	0.0	0.0	0.0	0.0		21000000.0	8952069.0	0.0	0.0		0.0	0.0	0.0	27448.0	8979517.0	4635000.0	563.5	0.0	0.0	4635563.5	0.0		4343953.5	1367	534300006895286640
1368	峨眉山行愿慈善事业基金会	2013	60000.0	0	0.0		0	0.0	0.0	0.0	60000.0	0.0	0.0	0.0	0.0	0.0	0.0		60000.0	3022770.8	0.0	0.0		0.0	0.0	0.0	0.0	3022770.8	0.0	0.0	-3374.22	0.0	-3374.22	0.0		3026145.02	1368	535100000739646528
1369	崇州市绍生助学基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1103000.0	0.0	0.0		0.0	0.0	0.0	50350.33	1153350.33	1000418.0	63613.5	1992.51	0.0	1066024.01	0.0		87326.32	1369	535100006969684574
1373	常宁市教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	661243.0	0.0	0.0		0.0	220000.0	0.0	274888.4	1156131.4	888332.0	1035.0	0.0	0.0	889367.0	0.0		266764.4	1373	53430000550739782C
1375	常州信息职业技术学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	4929.88	4929.88	0.0	2081.0	1500.0	40.0	3621.0	0.0		0.0	1375	53320000509161974D
1376	常州公安大病特困救助基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	6345400.0	0.0	0.0		0.0	0.0	0.0	369482.04	6714882.04	1686200.0	29903.0	0.0	0.0	1716103.0	0.0		4998779.04	1376	53320000509160621N
1377	常州君合慈善基金会	2013	3000000.0	0	0.0		0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3613.63	0.0	0.0		0.0	0.0	0.0	0.0	3613.63	2116520.0	538.0	0.0	0.0	2117058.0	0.0		0.0	1377	533200005091619828
1378	常州大学教育发展基金会	2013	100000.0	0	0.0		0	0.0	0.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	0.0		100000.0	32645868.0	0.0	0.0		0.0	0.0	0.0	54756.94	32700624.94	800500.0	11761.4	17502.0	0.0	829763.4	0.0		31870861.54	1378	53320000509159428A
1379	常州宝林慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	5718.53	5718.53	80000.0	125.5	0.0	0.0	80125.5	0.0		-74406.97	1379	53320000509161958P
1380	常州工程职业技术学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1393007.41	0.0	0.0		0.0	0.0	0.0	153683.21	1546690.62	3459000.0	8660.5	0.0	0.0	3467660.5	0.0		-1920969.88	1380	533200005091594365
1381	常州市体育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1800000.0	0.0	0.0		0.0	0.0	0.0	571331.81	2371331.81	2550000.0	18956.05	0.0	32163.9	2601119.95	0.0		-229788.14	1381	533200005091591377
1383	常州市戚墅堰区见义勇为基金会	2013	15000.0	0	0.0		0	0.0	0.0	0.0	15000.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	600000.0	818.47	600818.47	105700.0	555950.8	0.0	0.0	661650.8	0.0		-60832.33	1383	
1384	常州市教育发展基金会	2013	5411128.5	0	0.0		0	0.0	0.0	0.0	5411128.5	3561832.0	0.0	0.0	0.0	3561832.0	-121900.73		1849296.5	2000.0	0.0	0.0		0.0	0.0	0.0	172439.97	174439.97	250000.0	46340.7	0.0	0.0	296340.7	1849296.5		-121900.73	1384	53320000509161237T
1386	常州市新北区西夏墅慈善基金会	2013	1487600.0	0	0.0		0	0.0	0.0	0.0	1487600.0	1111370.0	0.0	0.0	0.0	1111370.0	0.0		376230.0	0.0	0.0	0.0		0.0	0.0	0.0	551.53	551.53	0.0	0.0	0.0	0.0	0.0	0.0		551.53	1386	53320000509161368N
1388	常州市武进区树人教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	3550000.0	0.0	0.0		0.0	0.0	0.0	8512.16	3558512.16	0.0	300192.5	0.0	0.0	300192.5	0.0		3258319.66	1388	533200005091619310
1389	常州市武进区见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	1843200.0	1921.74	1845121.74	2062157.7	41310.71	0.0	0.0	2103468.41	0.0		-258346.67	1389	53320000509172761N
1390	常州市美德基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	190000.0	0.0	0.0		0.0	4002002.78	0.0	38.91	4192041.69	0.0	0.0	0.0	0.0	0.0	0.0		4192041.69	1390	53320000509162088Y
1391	常州市见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	61771860.0	0.0	0.0		0.0	0.0	6344034.73	1682960.0	69798854.73	9681489.06	298393.07	0.0	0.0	9979882.13	0.0		58304308.6	1391	53320000509171240X
1394	常州轻工职业技术学院教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1645000.0	0.0	0.0		0.0	0.0	0.0	3568.25	1648568.25	1087592.0	12637.6	0.0	0.0	1100229.6	0.0		548338.65	1394	53320000509159778G
1396	常德市教师奖励基金会	2013	0.0	0	0.0		0	5000000.0	0.0	0.0	5000000.0	0.0	0.0	0.0	0.0	0.0	0.0		5000000.0	2564802.0	0.0	0.0		0.0	80000.0	0.0	7753.57	2652555.57	1480252.6	0.0	0.0	0.0	1480252.6	0.0		1172302.97	1396	53430000501424397E
1397	常德市鼎城区教育基金会	2013	3000000.0	0	0.0		0	2250000.0	0.0	0.0	5250000.0	0.0	0.0	0.0	0.0	0.0	0.0		5250000.0	2830129.0	0.0	0.0		0.0	0.0	0.0	17333.71	2847462.71	1245465.0	127657.0	0.0	0.0	1373122.0	0.0		1474340.71	1397	53430000060106288F
1398	常熟市党员关爱暨帮扶困难群众基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	8411062.6	0.0	0.0		0.0	0.0	4000000.0	6565.6	12417628.2	7003800.0	241131.32	0.0	0.0	7244931.32	0.0		5172696.88	1398	53320000509161667L
1400	常熟市残疾人福利基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	2500.0	0.0	0.0	2500.0	0.0		-2500.0	1400	53320000509159487D
1401	常熟市见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	519700.0	0.0	4674.78	524374.78	789275.0	36585.5	0.0	0.0	825860.5	0.0		-301485.72	1401	53320000509158361U
1402	常熟振华孝心基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	42000.0	0.0	0.0		0.0	0.0	0.0	9.77	42009.77	264500.0	28908.99	0.0	360.0	293768.99	0.0		-251759.22	1402	53320000509160859X
1403	常熟理工学院教育发展基金会	2013	1498800.0	0	0.0		0	0.0	0.0	0.0	1498800.0	270230.2	0.0	0.0	0.0	270230.2	0.0		1228569.8	19271001.0	0.0	0.0		0.0	0.0	0.0	318336.95	19589337.95	25401000.0	18928.0	5183.0	66.0	25425177.0	0.0		-5835839.05	1403	53320000509159620W
1404	平湖市农业技术推广基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	174000.0	0.0	0.0		0.0	2915000.0	0.0	468394.16	3557394.16	0.0	205221.9	0.0	888000.0	1093221.9	0.0		2464172.26	1404	53330000A933769570
